graphFileName,y_train,y_train_pred
Mo2C_100_0_Ti_1_O_0_1_20004.graphml,-3.272,-2.338349
Mo2C_011_2_O_0_19_1848.graphml,-4.383,-4.301282
Mo2C_110_2_Fe_0_O_0_6_26489.graphml,-4.154,-4.2434635
Mo2C_101_0_O_0_1_1274.graphml,-3.557,-3.5098789
Mo2C_100_5_V_0_O_0_18_20814.graphml,-5.372999999999999,-5.192725
Mo2C_111_7_Pd_0_O_0_2_25567.graphml,-3.9410000000000003,-3.8714468
Mo2C_100_2_Mn_0_O_0_6_12149.graphml,-4.4110000000000005,-4.816027
Mo2C_100_5_Ni_1_O_0_0_23125.graphml,-3.443,-3.3183918
Mo2C_011_3_Cr_0_O_0_0_8530.graphml,-3.697,-3.8000495
Mo2C_111_3_Fe_0_O_0_3_10596.graphml,-2.2430000000000003,-2.1942277
Mo2C_101_9_Fe_0_O_0_8_10759.graphml,-3.51,-3.501063
Mo2C_100_0_Ni_2_O_0_22_23246.graphml,-2.9819999999999998,-2.672135
Mo2C_101_2_Pd_0_O_0_5_14075.graphml,-3.658,-3.6358225
Mo2C_111_9_O_0_25_1401.graphml,-4.487,-4.3647475
Mo2C_101_9_O_0_25_1280.graphml,-4.309,-4.2446494
Mo2C_110_0_O_0_15_182.graphml,-4.013999999999999,-4.2046385
Mo2C_001_0_Os_0_O_0_4_3136.graphml,-2.245,-2.4269543
Mo2C_100_3_Au_2_O_0_9_1735.graphml,-2.775,-2.8632295
Mo2C_101_3_Nb_0_O_0_0_15932.graphml,-3.593,-3.7296727
Mo2C_100_5_Ru_3_O_0_20_108.graphml,-3.4010000000000002,-4.263155
Mo2C_100_0_Ag_3_O_0_23_20567.graphml,-4.006,-4.4367723
Mo2C_100_4_W_1_O_0_0_22193.graphml,-5.3260000000000005,-5.487849
Mo2C_100_3_Re_2_O_0_3_17812.graphml,-3.327,-3.3348343
Mo2C_100_2_Re_0_O_0_15_5046.graphml,-4.493,-4.5054836
Mo2C_010_0_Ni_0_O_0_8_16467.graphml,-3.341,-3.4051034
Mo2C_011_5_Cr_0_O_0_0_947.graphml,-4.713,-4.744484
Mo2C_101_5_Ag_1_O_0_7_25197.graphml,-1.751,-1.6331931
Mo2C_001_4_Nb_0_O_0_6_19399.graphml,-4.921,-4.9788218
Mo2C_101_2_Cu_0_O_0_6_8299.graphml,-3.748,-3.6436012
Mo2C_111_6_O_0_18_939.graphml,-2.077,-2.1479123
Mo2C_101_5_Cu_0_O_0_1_14447.graphml,-3.333,-3.3348334
Mo2C_110_2_W_1_O_0_7_14826.graphml,-3.7230000000000003,-3.9288125
Mo2C_101_6_O_0_45_1642.graphml,-4.209,-4.3442726
Mo2C_110_4_W_1_O_0_9_210.graphml,-1.829,-1.9631482
Mo2C_100_5_Re_1_O_0_8_15365.graphml,-4.636,-4.3623695
Mo2C_111_4_Tc_0_O_0_3_9363.graphml,-2.878,-2.7361128
Mo2C_001_1_Os_1_O_0_4_15180.graphml,-3.783,-4.0696163
Mo2C_101_5_Co_1_O_0_7_26572.graphml,-2.097,-1.9531876
Mo2C_100_5_Ag_3_O_0_6_13669.graphml,-4.988,-4.7036085
Mo2C_100_3_Mn_1_O_0_3_9981.graphml,-3.4189999999999996,-3.1742952
Mo2C_100_2_Nb_2_O_0_5_9121.graphml,-4.7410000000000005,-4.7043514
Mo2C_100_2_Pd_0_O_0_11_14223.graphml,-4.623,-4.5214987
Mo2C_101_5_W_1_O_0_1_6434.graphml,-4.9910000000000005,-4.827703
Mo2C_100_4_Fe_0_O_0_5_10189.graphml,-2.722,-2.517842
Mo2C_010_0_Pd_1_O_0_4_4431.graphml,-3.9010000000000002,-3.861338
Mo2C_001_5_Pt_1_O_0_4_24761.graphml,-4.2589999999999995,-4.3407774
Mo2C_100_4_Nb_1_O_0_2_23097.graphml,-3.141,-2.885746
Mo2C_010_0_Co_0_O_0_7_6416.graphml,-3.605,-3.4305918
Mo2C_100_5_Ag_3_O_0_23_2540.graphml,-4.83,-4.7907057
Mo2C_111_9_Ni_0_O_0_3_3720.graphml,-3.1,-3.1262352
Mo2C_001_2_V_1_O_0_1_2221.graphml,-3.909,-3.9567218
Mo2C_111_6_O_0_12_1902.graphml,-2.51,-2.4512212
Mo2C_001_5_Pd_0_O_0_2_3641.graphml,-3.509,-3.5193584
Mo2C_110_1_Ag_0_O_0_9_12614.graphml,-3.752,-4.0884604
Mo2C_111_3_Co_0_O_0_0_18816.graphml,-3.0789999999999997,-2.8350003
Mo2C_001_3_Zn_0_O_0_5_1114.graphml,-2.647,-2.420069
Mo2C_100_2_Cr_2_O_0_3_25378.graphml,-3.505,-4.1903257
Mo2C_110_5_Au_1_O_0_5_12055.graphml,-1.692,-1.7120252
Mo2C_101_5_Os_0_O_0_10_12547.graphml,-2.353,-2.0875018
Mo2C_100_3_Ru_2_O_0_4_2744.graphml,-2.838,-2.8442833
Mo2C_111_7_Re_0_O_0_3_20808.graphml,-4.43,-4.519517
Mo2C_100_0_Fe_1_O_0_5_7827.graphml,-3.75,-3.9205968
Mo2C_010_3_Ni_1_O_0_6_14020.graphml,-2.7760000000000002,-2.754903
Mo2C_010_0_Re_0_O_0_2_6652.graphml,-3.003,-3.072405
Mo2C_100_4_W_1_O_0_1_10211.graphml,-4.456,-4.499349
Mo2C_010_0_Mn_0_O_0_6_8103.graphml,-4.247,-3.935249
Mo2C_100_3_Cr_2_O_0_19_19333.graphml,-3.304,-3.52364
Mo2C_111_6_O_0_44_1521.graphml,-4.79,-4.2112503
Mo2C_001_4_Nb_0_O_0_3_10430.graphml,-3.0669999999999997,-3.1250234
Mo2C_100_0_V_1_O_0_1_11284.graphml,-2.157,-2.5677412
Mo2C_111_1_Nb_0_O_0_5_5292.graphml,-5.031000000000001,-4.887316
Mo2C_100_3_Os_3_O_0_8_10778.graphml,-2.733,-2.5612268
Mo2C_100_2_Nb_3_O_0_21_17323.graphml,-4.638999999999999,-4.700552
Mo2C_100_3_Ti_1_O_0_8_1298.graphml,-3.99,-3.9475532
Mo2C_111_5_W_0_O_0_2_22713.graphml,-3.7310000000000003,-3.6777208
Mo2C_100_5_Ni_0_O_0_8_14843.graphml,-4.681,-4.7303066
Mo2C_011_0_Mn_0_O_0_1_11198.graphml,-4.524,-4.487766
Mo2C_100_0_Pt_2_O_0_16_12147.graphml,-3.208,-3.1023974
Mo2C_110_3_Nb_0_O_0_0_5206.graphml,-3.373,-3.4185786
Mo2C_101_0_Mn_0_O_0_5_9727.graphml,-3.9619999999999997,-3.7793732
Mo2C_101_9_Os_0_O_0_6_21785.graphml,-4.101,-3.9333255
Mo2C_110_5_Ir_1_O_0_3_14631.graphml,-2.371,-2.3131175
Mo2C_001_4_Nb_1_O_0_1_14861.graphml,-4.026,-4.11055
Mo2C_010_0_Pt_0_O_0_6_11392.graphml,-3.7889999999999997,-3.661556
Mo2C_110_3_V_0_O_0_11_23919.graphml,-1.67,-1.3738259
Mo2C_001_5_W_0_O_0_0_25450.graphml,-4.398,-4.651094
Mo2C_100_2_Ni_0_O_0_9_7198.graphml,-4.684,-4.7303066
Mo2C_001_2_Os_0_O_0_4_4653.graphml,-3.986,-3.9875922
Mo2C_100_3_Au_1_O_0_8_13451.graphml,-1.2790000000000001,-1.8702961
Mo2C_101_5_O_0_15_1669.graphml,-2.4530000000000003,-2.4708261
Mo2C_110_1_V_0_O_0_7_4544.graphml,-4.699,-4.7753463
Mo2C_100_1_Re_1_O_0_4_4918.graphml,-4.8660000000000005,-4.782567
Mo2C_101_6_O_0_39_1798.graphml,-3.2039999999999997,-3.1996336
Mo2C_100_1_Cd_1_O_0_6_12604.graphml,-3.71,-3.6632264
Mo2C_010_3_Co_0_O_0_0_12338.graphml,-3.639,-3.5452046
Mo2C_100_2_Cd_2_O_0_12_22926.graphml,-4.846,-4.627387
Mo2C_111_8_V_0_O_0_0_11309.graphml,-4.633,-4.6365037
Mo2C_001_4_Os_0_O_0_11_3792.graphml,-1.4980000000000002,-1.6259167
Mo2C_111_3_Pt_0_O_0_4_18176.graphml,-3.8089999999999997,-3.6256287
Mo2C_101_8_Tc_0_O_0_1_12934.graphml,-2.628,-2.5850585
Mo2C_010_2_Rh_1_O_0_4_14488.graphml,-2.471,-2.1658556
Mo2C_100_4_Zn_1_O_0_1_5023.graphml,-3.964,-3.9297178
Mo2C_100_4_Cr_0_O_0_6_8875.graphml,-5.109,-4.945163
Mo2C_010_0_Nb_0_O_0_8_903.graphml,-3.062,-2.7952077
Mo2C_100_3_Ta_3_O_0_15_7067.graphml,-3.117,-3.1360943
Mo2C_100_0_Rh_2_O_0_4_15840.graphml,-2.7430000000000003,-2.744848
Mo2C_110_1_Cr_1_O_0_7_14778.graphml,-4.544,-4.581119
Mo2C_101_4_Mn_1_O_0_10_6827.graphml,-4.176,-4.2188163
Mo2C_110_4_Ir_1_O_0_2_5824.graphml,-2.093,-2.0465329
Mo2C_100_3_Cd_1_O_0_11_1972.graphml,-2.548,-2.3707788
Mo2C_100_5_W_2_O_0_8_3042.graphml,-5.026,-4.9592733
Mo2C_100_1_O_0_11_832.graphml,-5.038,-5.016914
Mo2C_101_5_Mn_0_O_0_6_23105.graphml,-1.6780000000000002,-1.6132096
Mo2C_110_4_Ta_1_O_0_5_20948.graphml,-2.418,-2.4612696
Mo2C_101_3_O_0_32_771.graphml,-4.66,-4.6795945
Mo2C_011_8_O_0_6_1429.graphml,-4.386,-4.5836983
Mo2C_001_5_Pd_1_O_0_6_2532.graphml,-3.68,-3.678582
Mo2C_010_0_Ni_1_O_0_0_18419.graphml,-3.7239999999999998,-3.723042
Mo2C_100_5_Mn_0_O_0_16_17513.graphml,-3.787,-4.25296
Mo2C_001_4_Mn_0_O_0_2_26580.graphml,-4.157,-4.2179437
Mo2C_010_1_Zn_1_O_0_9_13510.graphml,-3.3369999999999997,-3.3347278
Mo2C_001_5_Cr_1_O_0_6_23889.graphml,-4.757,-4.736679
Mo2C_100_5_Ni_2_O_0_12_25947.graphml,-5.212999999999999,-4.833888
Mo2C_111_4_Co_0_O_0_0_17012.graphml,-3.127,-2.9479148
Mo2C_101_4_Ti_0_O_0_8_11118.graphml,-4.468,-4.4370766
Mo2C_001_5_O_0_0_643.graphml,-4.923,-4.679178
Mo2C_101_5_Ru_1_O_0_2_25200.graphml,-3.28,-3.2877867
Mo2C_100_5_Nb_1_O_0_19_22810.graphml,-4.823,-4.840142
Mo2C_001_4_Pd_1_O_0_6_10693.graphml,-2.9539999999999997,-3.0277517
Mo2C_111_0_Nb_0_O_0_4_672.graphml,-4.3389999999999995,-4.4110065
Mo2C_100_0_Rh_0_O_0_21_12249.graphml,-2.895,-3.2343466
Mo2C_100_5_Ti_2_O_0_19_62.graphml,-5.0089999999999995,-4.7542105
Mo2C_100_2_Ir_3_O_0_18_12969.graphml,-4.555,-4.5360746
Mo2C_011_7_O_0_21_1615.graphml,-3.011,-2.8600848
Mo2C_101_2_Mn_1_O_0_11_16669.graphml,-3.517,-3.4696772
Mo2C_111_9_V_0_O_0_3_147.graphml,-3.117,-3.1015117
Mo2C_101_6_O_0_24_821.graphml,-2.9010000000000002,-2.8188293
Mo2C_100_1_Pt_1_O_0_5_10664.graphml,-2.818,-2.7432063
Mo2C_111_2_Ta_0_O_0_2_24749.graphml,-2.877,-2.7689428
Mo2C_111_9_Cr_0_O_0_1_16429.graphml,-3.87,-4.0431566
Mo2C_100_3_Zn_3_O_0_21_14699.graphml,-3.0780000000000003,-2.41982
Mo2C_100_2_Ta_3_O_0_1_16395.graphml,-3.299,-3.293082
Mo2C_101_4_Ag_1_O_0_3_23827.graphml,-2.398,-2.325752
Mo2C_010_0_W_1_O_0_9_8812.graphml,-2.105,-1.9292079
Mo2C_100_1_Ti_1_O_0_5_11870.graphml,-3.464,-3.2987008
Mo2C_100_0_Co_3_O_0_10_8150.graphml,-4.02,-3.6310406
Mo2C_101_0_Au_1_O_0_7_4323.graphml,-3.779,-3.824796
Mo2C_100_2_Au_2_O_0_3_8024.graphml,-3.2539999999999996,-3.3398366
Mo2C_111_5_Os_0_O_0_5_3606.graphml,-2.734,-2.801292
Mo2C_100_0_Cr_3_O_0_1_22557.graphml,-3.352,-3.3739867
Mo2C_110_0_O_0_10_49.graphml,-4.6610000000000005,-4.5030556
Mo2C_110_4_Ta_0_O_0_6_17242.graphml,-1.996,-2.1236262
Mo2C_101_0_Zn_1_O_0_11_6840.graphml,-3.5260000000000002,-3.5558589
Mo2C_101_7_Zn_0_O_0_1_6379.graphml,-3.78,-3.8272262
Mo2C_010_2_Rh_0_O_0_7_12050.graphml,-2.2359999999999998,-2.4027472
Mo2C_010_0_V_1_O_0_8_22637.graphml,-3.522,-3.4798543
Mo2C_010_0_Os_1_O_0_9_6279.graphml,-3.411,-3.4358003
Mo2C_100_2_W_2_O_0_16_3842.graphml,-4.0360000000000005,-4.123335
Mo2C_111_6_Fe_0_O_0_1_21944.graphml,-2.255,-2.1129112
Mo2C_101_4_V_1_O_0_3_6903.graphml,-2.263,-2.2994833
Mo2C_100_3_Ni_1_O_0_4_17220.graphml,-4.58,-4.465105
Mo2C_111_7_Tc_0_O_0_3_3676.graphml,-4.397,-4.442651
Mo2C_110_0_Rh_1_O_0_9_6816.graphml,-3.3080000000000003,-3.3316896
Mo2C_110_3_Nb_1_O_0_5_1192.graphml,-1.672,-1.7433978
Mo2C_110_0_W_0_O_0_4_11184.graphml,-4.5760000000000005,-4.5167055
Mo2C_101_0_Ni_0_O_0_5_17595.graphml,-4.292,-4.1694283
Mo2C_111_0_O_0_8_1435.graphml,-3.0389999999999997,-3.283312
Mo2C_100_0_Ni_2_O_0_1_3091.graphml,-3.287,-3.002955
Mo2C_010_1_Nb_1_O_0_5_10994.graphml,-2.137,-2.1611977
Mo2C_100_5_Cd_1_O_0_6_25693.graphml,-3.5839999999999996,-4.3227143
Mo2C_110_1_Rh_0_O_0_4_10518.graphml,-4.123,-4.1158905
Mo2C_110_0_Tc_1_O_0_4_5686.graphml,-4.1160000000000005,-4.1536965
Mo2C_110_5_Cr_0_O_0_7_1246.graphml,-4.62,-4.8440733
Mo2C_100_5_Co_3_O_0_8_14332.graphml,-4.449,-4.5991254
Mo2C_101_4_Cr_0_O_0_4_6749.graphml,-4.363,-4.3723097
Mo2C_100_2_Re_3_O_0_7_17199.graphml,-4.208,-4.1739807
Mo2C_101_1_O_0_47_748.graphml,-3.8819999999999997,-3.9928658
Mo2C_011_2_O_0_16_1413.graphml,-4.388,-4.3535886
Mo2C_101_5_Pt_0_O_0_0_11587.graphml,-2.966,-3.041723
Mo2C_011_9_O_0_34_1921.graphml,-4.54,-4.376976
Mo2C_101_8_O_0_44_242.graphml,-4.565,-4.454373
Mo2C_011_5_Ti_0_O_0_0_3761.graphml,-5.223,-5.197726
Mo2C_001_3_Ru_1_O_0_3_3908.graphml,-2.266,-2.0324829
Mo2C_101_0_Cu_1_O_0_5_4854.graphml,-3.5410000000000004,-3.7958658
Mo2C_110_3_Co_0_O_0_8_6306.graphml,-0.391,-0.7011782
Mo2C_111_0_Ti_0_O_0_3_17291.graphml,-4.584,-4.516798
Mo2C_101_2_Ag_0_O_0_9_8828.graphml,-3.0789999999999997,-3.040172
Mo2C_101_5_Mn_1_O_0_8_24272.graphml,-1.348,-1.2356709
Mo2C_110_3_Ni_0_O_0_2_16401.graphml,-2.508,-2.568005
Mo2C_100_3_Re_3_O_0_3_14660.graphml,-3.11,-3.1268008
Mo2C_100_2_Ni_2_O_0_3_5375.graphml,-3.487,-3.51812
Mo2C_101_0_Mn_0_O_0_10_12411.graphml,-2.475,-2.3727763
Mo2C_100_0_Ir_1_O_0_1_20746.graphml,-3.633,-3.6324143
Mo2C_110_5_Mn_0_O_0_6_10734.graphml,-4.135,-4.5305343
Mo2C_100_2_Tc_0_O_0_15_3373.graphml,-4.291,-4.5655646
Mo2C_101_7_Cu_1_O_0_4_15008.graphml,-3.7569999999999997,-3.9500444
Mo2C_100_2_Tc_3_O_0_8_6001.graphml,-5.109,-4.878809
Mo2C_010_1_Ti_0_O_0_3_22983.graphml,-3.0469999999999997,-3.2924583
Mo2C_100_5_Pt_1_O_0_19_22329.graphml,-3.786,-3.8523407
Mo2C_100_0_Os_0_O_0_5_15833.graphml,-3.4530000000000003,-3.380565
Mo2C_111_3_Mn_0_O_0_1_7553.graphml,-3.117,-2.857115
Mo2C_001_1_Ta_1_O_0_3_26126.graphml,-5.1739999999999995,-5.1505213
Mo2C_110_0_Fe_0_O_0_11_9520.graphml,-4.0969999999999995,-4.3149447
Mo2C_111_1_Cu_0_O_0_5_26174.graphml,-5.01,-4.8206325
Mo2C_011_7_O_0_4_372.graphml,-3.1519999999999997,-3.1886256
Mo2C_011_5_O_0_12_1381.graphml,-2.918,-2.9362516
Mo2C_100_5_Zn_0_O_0_12_15572.graphml,-3.8939999999999997,-4.0247035
Mo2C_010_3_Ir_1_O_0_0_8180.graphml,-4.333,-4.491484
Mo2C_101_4_Co_1_O_0_10_18333.graphml,-3.835,-3.8264558
Mo2C_100_5_Cu_3_O_0_1_24270.graphml,-3.612,-3.617317
Mo2C_100_3_Nb_0_O_0_16_10879.graphml,-3.252,-3.2274244
Mo2C_100_5_Ir_0_O_0_5_25023.graphml,-4.53,-4.192406
Mo2C_010_1_Ti_1_O_0_5_4500.graphml,-2.3680000000000003,-3.0343568
Mo2C_001_3_Ta_1_O_0_3_18541.graphml,-2.943,-3.3552353
Mo2C_100_5_Ir_0_O_0_18_22181.graphml,-4.096,-3.8832848
Mo2C_100_3_Ta_1_O_0_2_14557.graphml,-3.1,-3.1881807
Mo2C_101_5_Ni_1_O_0_5_12371.graphml,-1.1540000000000001,-1.0920448
Mo2C_100_5_Os_2_O_0_14_7486.graphml,-5.152,-4.838405
Mo2C_110_1_Re_0_O_0_9_26401.graphml,-4.1160000000000005,-4.1464562
Mo2C_100_0_V_0_O_0_0_493.graphml,-2.155,-2.567741
Mo2C_101_9_Ti_1_O_0_0_1832.graphml,-5.087,-5.1489096
Mo2C_011_8_Tc_0_O_0_1_16511.graphml,-2.838,-2.710529
Mo2C_100_5_Re_2_O_0_15_3555.graphml,-4.659,-4.399944
Mo2C_100_5_Cd_2_O_0_17_25510.graphml,-4.668,-4.6252575
Mo2C_010_0_Cr_1_O_0_8_19432.graphml,-3.318,-3.288858
Mo2C_010_2_Nb_0_O_0_8_16520.graphml,-3.06,-2.7952077
Mo2C_001_5_Ir_0_O_0_1_24318.graphml,-3.465,-3.4574244
Mo2C_100_0_Re_0_O_0_8_8118.graphml,-3.221,-3.1819496
Mo2C_101_0_Co_1_O_0_6_5837.graphml,-3.429,-3.385425
Mo2C_101_9_O_0_22_1663.graphml,-2.412,-2.1553676
Mo2C_101_2_Nb_1_O_0_0_14152.graphml,-4.904,-4.887829
Mo2C_110_2_Fe_0_O_0_3_13615.graphml,-4.1530000000000005,-4.291365
Mo2C_111_4_Cu_0_O_0_5_24024.graphml,-3.948,-3.950636
Mo2C_110_1_Ni_0_O_0_2_17354.graphml,-4.221,-4.1848145
Mo2C_101_7_V_0_O_0_2_13147.graphml,-4.954,-4.2551785
Mo2C_001_1_Cr_0_O_0_3_23883.graphml,-4.537,-4.6121407
Mo2C_100_3_Ta_0_O_0_23_18486.graphml,-3.387,-3.4133112
Mo2C_100_2_V_2_O_0_22_18584.graphml,-5.37,-5.011509
Mo2C_110_3_Cr_1_O_0_1_22736.graphml,-2.1430000000000002,-2.1213224
Mo2C_001_4_Cd_0_O_0_8_23636.graphml,-2.476,-2.3937156
Mo2C_101_9_Tc_1_O_0_1_799.graphml,-3.44,-3.566212
Mo2C_101_7_Cd_1_O_0_0_6893.graphml,-3.3310000000000004,-3.1613328
Mo2C_010_2_Fe_0_O_0_9_9488.graphml,-3.0380000000000003,-3.1089265
Mo2C_111_8_Ir_0_O_0_5_7045.graphml,-4.8469999999999995,-4.817502
Mo2C_001_2_Fe_0_O_0_5_8158.graphml,-4.369,-4.4982033
Mo2C_100_0_Cu_1_O_0_13_21554.graphml,-1.425,-1.4187697
Mo2C_101_7_Ti_1_O_0_9_4757.graphml,-3.614,-3.6394374
Mo2C_110_1_Fe_1_O_0_6_19541.graphml,-4.11,-4.2152724
Mo2C_001_0_Ru_0_O_0_5_13638.graphml,-1.256,-0.8615591
Mo2C_101_9_Fe_1_O_0_2_25447.graphml,-2.8710000000000004,-3.9532783
Mo2C_101_0_Rh_1_O_0_4_14002.graphml,-1.1640000000000001,-1.0204729
Mo2C_111_8_Fe_0_O_0_3_12079.graphml,-3.787,-3.7714205
Mo2C_100_3_Fe_1_O_0_19_1509.graphml,-4.356,-4.275952
Mo2C_011_5_Zn_0_O_0_1_24876.graphml,-4.123,-4.126272
Mo2C_011_1_O_0_24_628.graphml,-4.939,-4.7574444
Mo2C_100_3_Ru_3_O_0_2_5395.graphml,-3.202,-3.0210073
Mo2C_110_2_Nb_0_O_0_8_15601.graphml,-3.63,-3.4101956
Mo2C_100_0_Os_2_O_0_23_24516.graphml,-3.82,-3.8304474
Mo2C_100_2_Mn_2_O_0_20_12647.graphml,-5.242999999999999,-4.843105
Mo2C_101_7_Tc_0_O_0_10_26190.graphml,-3.2039999999999997,-3.0556068
Mo2C_100_5_Cd_1_O_0_18_24902.graphml,-4.0569999999999995,-3.9113722
Mo2C_100_2_Pd_1_O_0_7_23202.graphml,-4.04,-4.111846
Mo2C_100_0_Nb_2_O_0_2_3219.graphml,-3.887,-3.8095462
Mo2C_111_5_O_0_28_1451.graphml,-4.629,-4.764205
Mo2C_100_0_Ru_3_O_0_17_17759.graphml,-3.705,-3.6370733
Mo2C_100_5_Ni_2_O_0_7_23525.graphml,-4.846,-4.793499
Mo2C_101_8_O_0_23_430.graphml,-2.552,-2.4081256
Mo2C_101_9_Os_1_O_0_5_21801.graphml,-3.612,-3.6665828
Mo2C_100_0_Zn_3_O_0_5_22855.graphml,-3.074,-2.738403
Mo2C_100_5_Os_0_O_0_4_157.graphml,-3.7060000000000004,-4.218604
Mo2C_010_0_Mn_0_O_0_4_19285.graphml,-3.407,-3.2487752
Mo2C_001_4_Fe_1_O_0_3_11726.graphml,-1.692,-1.2351135
Mo2C_010_0_Ta_1_O_0_8_2327.graphml,-3.4789999999999996,-3.90799
Mo2C_110_5_Co_0_O_0_2_12660.graphml,-2.421,-2.5097055
Mo2C_110_4_Ag_1_O_0_11_13242.graphml,-1.786,-1.7110578
Mo2C_101_0_Tc_0_O_0_2_19257.graphml,-1.64,-1.6540493
Mo2C_010_1_Zn_1_O_0_0_2620.graphml,-3.687,-3.6538084
Mo2C_100_2_Nb_2_O_0_21_3861.graphml,-4.897,-4.858217
Mo2C_110_4_Ru_1_O_0_5_5520.graphml,-1.949,-1.9864731
Mo2C_100_1_Ag_0_O_0_1_12324.graphml,-3.661,-3.6664946
Mo2C_010_2_Nb_1_O_0_1_14909.graphml,-5.2139999999999995,-4.998948
Mo2C_100_5_V_0_O_0_15_23392.graphml,-5.374,-5.168051
Mo2C_110_1_Ti_1_O_0_10_18875.graphml,-4.372,-4.278939
Mo2C_110_2_Ta_0_O_0_7_19484.graphml,-4.6610000000000005,-4.770035
Mo2C_001_1_Ni_0_O_0_2_13254.graphml,-3.767,-3.6711285
Mo2C_111_0_V_0_O_0_2_3318.graphml,-2.9760000000000004,-3.0688713
Mo2C_100_5_Rh_3_O_0_4_10173.graphml,-3.4219999999999997,-4.0018306
Mo2C_101_2_Ta_0_O_0_6_3352.graphml,-5.417999999999999,-4.8850965
Mo2C_100_3_Co_1_O_0_12_21471.graphml,-3.8310000000000004,-3.89364
Mo2C_010_0_Ni_1_O_0_6_10602.graphml,-2.557,-2.6496623
Mo2C_001_1_Os_1_O_0_0_25923.graphml,-3.645,-3.9233375
Mo2C_100_2_Pt_2_O_0_22_6210.graphml,-4.672,-4.7733974
Mo2C_100_0_Re_2_O_0_3_14610.graphml,-3.326,-3.3348346
Mo2C_110_4_Cr_0_O_0_6_26058.graphml,-1.895,-2.02518
Mo2C_011_9_Os_0_O_0_2_21026.graphml,-1.936,-1.5794133
Mo2C_101_9_Fe_0_O_0_2_14822.graphml,-3.4939999999999998,-4.2804623
Mo2C_101_4_Tc_1_O_0_4_23470.graphml,-3.928,-3.9599845
Mo2C_110_0_Tc_0_O_0_5_1226.graphml,-4.573,-4.5804076
Mo2C_101_2_Fe_1_O_0_5_131.graphml,-3.595,-3.7731793
Mo2C_100_0_Tc_0_O_0_12_171.graphml,-3.233,-3.2833345
Mo2C_100_3_Ag_1_O_0_21_23830.graphml,-1.318,-1.2530249
Mo2C_010_0_Re_1_O_0_6_9563.graphml,-3.049,-3.0302942
Mo2C_110_4_Co_0_O_0_6_1574.graphml,-1.614,-1.6102355
Mo2C_010_1_Pd_1_O_0_7_11406.graphml,-4.529,-4.301692
Mo2C_100_3_Ni_2_O_0_7_25681.graphml,-2.6689999999999996,-2.4993343
Mo2C_101_2_W_0_O_0_11_12878.graphml,-3.38,-3.3103435
Mo2C_100_0_Ir_0_O_0_4_15624.graphml,-3.375,-3.260543
Mo2C_010_3_Nb_0_O_0_8_5932.graphml,-3.18,-3.06128
Mo2C_111_1_O_0_26_1678.graphml,-4.9830000000000005,-4.955999
Mo2C_100_2_Tc_2_O_0_6_25252.graphml,-4.583,-4.732929
Mo2C_111_3_O_0_1_1920.graphml,-3.156,-3.0552204
Mo2C_100_2_Re_2_O_0_0_25049.graphml,-3.221,-3.265042
Mo2C_110_1_Nb_0_O_0_0_21683.graphml,-4.379,-4.3793964
Mo2C_010_2_Re_0_O_0_2_22990.graphml,-3.051,-3.0302942
Mo2C_110_5_Ni_0_O_0_4_3654.graphml,-2.727,-2.7892203
Mo2C_001_5_W_1_O_0_1_1038.graphml,-4.397,-4.651093
Mo2C_100_1_Fe_1_O_0_1_36.graphml,-4.525,-4.3645296
Mo2C_100_5_Ir_0_O_0_11_10498.graphml,-3.398,-4.3520794
Mo2C_111_1_Nb_0_O_0_2_23723.graphml,-4.146,-4.31249
Mo2C_100_2_Ta_1_O_0_13_22014.graphml,-5.313,-5.0938997
Mo2C_110_2_Ti_0_O_0_3_26598.graphml,-4.119,-4.24972
Mo2C_110_0_Tc_0_O_0_9_5448.graphml,-3.944,-3.9347749
Mo2C_101_1_O_0_38_1617.graphml,-2.674,-2.6913326
Mo2C_011_3_V_0_O_0_1_26249.graphml,-4.814,-4.7711296
Mo2C_101_7_Re_1_O_0_1_17714.graphml,-4.49,-4.414548
Mo2C_101_9_Cd_1_O_0_3_8683.graphml,-2.436,-2.4090035
Mo2C_100_3_Zn_2_O_0_5_11499.graphml,-1.4709999999999999,-1.6817927
Mo2C_101_5_Rh_1_O_0_6_11382.graphml,-1.854,-1.9389685
Mo2C_101_9_Cu_1_O_0_7_17765.graphml,-4.008,-4.072106
Mo2C_100_0_Nb_2_O_0_12_10184.graphml,-3.906,-3.8554337
Mo2C_111_4_Zn_0_O_0_5_2171.graphml,-3.948,-3.9855115
Mo2C_101_5_Ru_0_O_0_11_12612.graphml,-2.354,-2.1120946
Mo2C_100_0_Au_2_O_0_20_10121.graphml,-3.404,-3.242164
Mo2C_111_7_V_0_O_0_4_10007.graphml,-3.832,-4.029933
Mo2C_001_4_Pt_0_O_0_9_14704.graphml,-3.0039999999999996,-3.013464
Mo2C_010_0_Os_1_O_0_0_10969.graphml,-3.623,-3.638732
Mo2C_101_5_Cu_0_O_0_3_18030.graphml,-3.3710000000000004,-3.49381
Mo2C_001_4_Mn_1_O_0_5_2635.graphml,-4.155,-4.217944
Mo2C_001_1_Fe_1_O_0_6_16830.graphml,-3.842,-3.8469932
Mo2C_101_9_Ru_0_O_0_8_17032.graphml,-3.556,-3.5034702
Mo2C_110_5_Mn_1_O_0_2_24235.graphml,-2.63,-2.540442
