graphFileName,y_test,y_test_pred
Mo2C_100_0_Rh_2_O_0_16_24533.graphml,-3.19,-3.1053894
Mo2C_100_5_Nb_2_O_0_10_19894.graphml,-4.7410000000000005,-4.7295237
Mo2C_010_0_Os_1_O_0_8_17140.graphml,-3.41,-3.3022125
Mo2C_100_5_Pt_0_O_0_19_22410.graphml,-4.561,-4.0572453
Mo2C_110_0_Ti_0_O_0_11_24509.graphml,-4.507,-4.801917
Mo2C_111_1_Fe_0_O_0_1_4908.graphml,-4.993,-4.8710976
Mo2C_100_3_Pd_3_O_0_1_6257.graphml,-3.813,-3.0855932
Mo2C_110_3_W_1_O_0_4_9831.graphml,-2.158,-2.0733035
Mo2C_110_0_Rh_0_O_0_2_11095.graphml,-3.3089999999999997,-3.2904236
Mo2C_100_3_Ru_1_O_0_10_2911.graphml,-3.448,-3.3206465
Mo2C_101_0_Cu_1_O_0_4_7203.graphml,-3.5860000000000003,-2.9751399
Mo2C_001_1_Co_0_O_0_5_20819.graphml,-1.885,-2.4863744
Mo2C_100_3_Rh_0_O_0_3_16491.graphml,-3.722,-3.6291647
Mo2C_101_5_Re_0_O_0_6_20252.graphml,-1.535,-1.6272641
Mo2C_110_2_Co_1_O_0_6_9258.graphml,-3.713,-3.6106465
Mo2C_100_5_Ru_2_O_0_16_11356.graphml,-3.4019999999999997,-4.263155
Mo2C_001_4_Au_1_O_0_9_25409.graphml,-2.354,-2.3714015
Mo2C_101_4_W_1_O_0_7_3858.graphml,-4.314,-4.416248
Mo2C_100_3_Co_0_O_0_20_10803.graphml,-5.14,-5.0618978
Mo2C_101_0_Cu_0_O_0_2_7813.graphml,-1.656,-1.9887105
Mo2C_101_0_Pt_1_O_0_3_5725.graphml,-1.849,-1.6054529
Mo2C_100_2_Pt_3_O_0_23_659.graphml,-5.117,-4.7675133
Mo2C_001_4_Pd_0_O_0_6_19364.graphml,-2.88,-2.802575
Mo2C_111_7_Ru_0_O_0_2_10364.graphml,-3.8930000000000002,-3.9308212
Mo2C_100_5_Pt_2_O_0_7_15294.graphml,-4.673,-4.679737
Mo2C_111_6_Ti_0_O_0_2_10731.graphml,-2.6860000000000004,-2.7991045
Mo2C_100_0_Mn_2_O_0_3_22363.graphml,-3.108,-2.8622296
Mo2C_111_9_Nb_0_O_0_2_17461.graphml,-2.739,-3.003227
Mo2C_010_0_Pd_1_O_0_7_14750.graphml,-3.9010000000000002,-3.936426
Mo2C_001_2_Pt_1_O_0_5_20237.graphml,-3.37,-3.5017474
Mo2C_110_4_Mn_1_O_0_6_619.graphml,-2.012,-2.065488
Mo2C_001_0_O_0_11_790.graphml,-3.012,-2.162773
Mo2C_111_5_Au_0_O_0_0_7041.graphml,-0.718,-3.6831157
Mo2C_101_9_Ta_0_O_0_5_24792.graphml,-3.4739999999999998,-3.6731055
Mo2C_100_2_Mn_3_O_0_20_10612.graphml,-4.902,-4.557597
Mo2C_001_1_Tc_1_O_0_5_21045.graphml,-1.432,-1.253554
Mo2C_100_2_Cu_3_O_0_6_10834.graphml,-5.127999999999999,-4.19049
Mo2C_100_5_Tc_2_O_0_19_1129.graphml,-4.231,-3.7057912
Mo2C_100_5_Cu_3_O_0_23_25446.graphml,-4.922,-4.8392887
Mo2C_101_1_Mn_0_O_0_0_7543.graphml,-2.434,-4.005453
Mo2C_100_5_Ir_2_O_0_1_23115.graphml,-5.176,-5.0644326
Mo2C_100_2_Ti_0_O_0_17_10858.graphml,-5.185,-5.103101
Mo2C_100_2_Ir_1_O_0_19_25478.graphml,-4.531000000000001,-4.3406305
Mo2C_100_0_Ru_2_O_0_2_21992.graphml,-3.23,-2.8843448
Mo2C_110_2_Co_1_O_0_10_19291.graphml,-3.6639999999999997,-3.873442
Mo2C_001_5_Fe_1_O_0_2_10185.graphml,-4.196000000000001,-4.2187686
Mo2C_010_2_V_1_O_0_7_19633.graphml,-3.885,-3.756212
Mo2C_001_4_Nb_1_O_0_3_2284.graphml,-4.9239999999999995,-4.978821
Mo2C_111_6_Pd_0_O_0_2_13376.graphml,-2.701,-2.2428226
Mo2C_101_5_Ni_0_O_0_6_14225.graphml,-1.72,-2.0529046
Mo2C_110_0_Zn_1_O_0_2_25266.graphml,-4.671,-4.411054
Mo2C_100_3_Os_2_O_0_2_9395.graphml,-2.9410000000000003,-2.8945107
Mo2C_001_2_Pd_0_O_0_5_7098.graphml,-4.3069999999999995,-4.113956
Mo2C_100_0_Ti_0_O_0_5_22428.graphml,-3.489,-3.947553
Mo2C_110_0_Os_0_O_0_2_21805.graphml,-3.42,-3.5721385
Mo2C_011_9_Ni_0_O_0_1_8980.graphml,-4.857,-4.618749
Mo2C_100_4_Rh_0_O_0_5_18044.graphml,-2.74,-2.6021855
Mo2C_111_7_Nb_0_O_0_0_14115.graphml,-4.687,-3.8089292
Mo2C_010_3_Ni_0_O_0_0_6170.graphml,-3.9819999999999998,-3.911051
Mo2C_101_2_Cd_1_O_0_0_5979.graphml,-3.325,-3.1613333
Mo2C_110_1_Cd_0_O_0_7_1274.graphml,-4.027,-4.1892385
Mo2C_100_5_Re_0_O_0_15_16931.graphml,-4.635,-4.36237
Mo2C_100_2_Fe_2_O_0_11_5571.graphml,-4.261,-4.9789524
Mo2C_010_3_W_0_O_0_8_15760.graphml,-3.0069999999999997,-2.9607248
Mo2C_010_1_Nb_1_O_0_2_6811.graphml,-3.764,-2.1611977
Mo2C_011_6_O_0_40_671.graphml,-2.642,-3.2950475
Mo2C_100_2_Cr_0_O_0_12_318.graphml,-5.226,-4.900129
Mo2C_001_0_Nb_1_O_0_1_5525.graphml,-2.013,-1.9904188
Mo2C_011_8_Zn_0_O_0_1_22035.graphml,-2.622,-2.4407306
Mo2C_001_4_Mn_0_O_0_8_22800.graphml,-2.4930000000000003,-1.3142136
Mo2C_001_2_Au_1_O_0_4_20097.graphml,-3.3510000000000004,-3.3076715
Mo2C_101_0_Os_0_O_0_10_17204.graphml,-2.353,-2.0875018
Mo2C_011_5_Co_0_O_0_2_15074.graphml,-2.645,-2.6102765
Mo2C_110_3_O_0_10_48.graphml,-3.156,-2.0443368
Mo2C_100_2_Zn_3_O_0_5_10628.graphml,-4.046,-3.7595913
Mo2C_101_4_Ta_0_O_0_1_6081.graphml,-5.269,-3.819143
Mo2C_100_2_Tc_2_O_0_1_4291.graphml,-3.345,-3.1649077
Mo2C_100_1_Ru_1_O_0_5_4056.graphml,-2.633,-2.4659598
Mo2C_100_0_Ta_3_O_0_4_20405.graphml,-4.087,-4.3252516
Mo2C_101_9_O_0_14_1823.graphml,-4.303,-3.5202157
Mo2C_100_0_Tc_2_O_0_13_10552.graphml,-3.073,-3.1700256
Mo2C_101_5_Ti_1_O_0_0_24311.graphml,-5.103,-4.702875
Mo2C_100_0_Rh_2_O_0_22_2049.graphml,-2.7560000000000002,-2.7077131
Mo2C_100_0_Cu_1_O_0_19_20699.graphml,-3.478,-3.3924823
Mo2C_100_4_Fe_1_O_0_6_2279.graphml,-4.224,-4.286045
Mo2C_100_2_Nb_0_O_0_12_16438.graphml,-5.212999999999999,-5.0411263
Mo2C_011_5_O_0_42_1680.graphml,-2.439,-3.0509608
Mo2C_100_5_Ir_3_O_0_23_25777.graphml,-4.556,-4.81657
Mo2C_100_3_Ti_3_O_0_8_6864.graphml,-4.058,-3.9964168
Mo2C_001_0_Co_0_O_0_0_25462.graphml,-3.509,-3.500442
Mo2C_100_3_Tc_0_O_0_10_22779.graphml,-3.513,-3.5083923
Mo2C_111_8_Ti_0_O_0_3_19464.graphml,-3.765,-4.294405
Mo2C_110_2_Ir_1_O_0_5_5155.graphml,-4.0969999999999995,-3.948625
Mo2C_011_6_O_0_39_920.graphml,-4.6080000000000005,-4.53102
Mo2C_111_5_O_0_17_1553.graphml,-2.439,-2.3333418
Mo2C_100_5_Zn_1_O_0_7_20343.graphml,-4.37,-4.3081446
Mo2C_100_0_Pd_1_O_0_21_21320.graphml,-3.435,-3.5116768
Mo2C_100_2_Pd_3_O_0_10_25116.graphml,-4.782,-4.651988
Mo2C_011_6_Ti_0_O_0_2_14713.graphml,-3.91,-3.923968
Mo2C_100_5_Nb_0_O_0_19_24802.graphml,-4.51,-4.6128693
Mo2C_100_0_Pd_3_O_0_2_2214.graphml,-3.221,-2.8886943
Mo2C_101_7_Ir_0_O_0_10_8128.graphml,-3.1919999999999997,-3.0463386
Mo2C_001_3_Pd_0_O_0_5_1774.graphml,-1.357,-1.0847143
Mo2C_110_4_Cd_0_O_0_9_21394.graphml,-1.854,-2.0824475
Mo2C_101_2_Tc_1_O_0_8_25636.graphml,-3.158,-3.119995
Mo2C_101_2_Cd_1_O_0_1_18010.graphml,-3.3280000000000003,-4.2458634
Mo2C_101_9_Zn_1_O_0_11_8040.graphml,-3.62,-3.8083172
Mo2C_111_3_Ag_0_O_0_4_8855.graphml,-4.484,-3.8955414
Mo2C_100_5_Ag_2_O_0_1_8260.graphml,-4.99,-5.116205
Mo2C_100_2_Ta_1_O_0_10_4709.graphml,-5.016,-5.013565
Mo2C_100_5_Ir_3_O_0_1_15524.graphml,-3.352,-3.3652172
Mo2C_010_0_Zn_0_O_0_2_20510.graphml,-2.667,-2.5437348
Mo2C_111_4_O_0_3_1186.graphml,-2.305,-2.1607006
Mo2C_100_2_Tc_1_O_0_21_18059.graphml,-4.284,-4.7017612
Mo2C_100_3_W_2_O_0_4_24629.graphml,-3.6489999999999996,-3.8815413
Mo2C_111_8_Ni_0_O_0_2_16715.graphml,-4.452,-4.302943
Mo2C_100_3_Co_2_O_0_19_9065.graphml,-2.7760000000000002,-1.8674693
Mo2C_111_2_Ru_0_O_0_0_17071.graphml,-1.193,-2.0581598
Mo2C_010_0_Pd_0_O_0_1_6090.graphml,-3.903,-3.9041934
Mo2C_100_3_Mn_2_O_0_4_16551.graphml,-2.9589999999999996,-2.786918
Mo2C_001_3_W_1_O_0_2_20387.graphml,-2.952,-2.9228442
Mo2C_101_7_Ru_1_O_0_8_132.graphml,-3.53,-3.3590171
Mo2C_101_4_Ti_0_O_0_0_9100.graphml,-5.178,-5.7866607
Mo2C_001_1_Ir_1_O_0_2_16027.graphml,-3.412,-3.0388412
Mo2C_111_6_Pt_0_O_0_3_3070.graphml,-4.085,-3.8253458
Mo2C_101_9_Pt_0_O_0_6_21422.graphml,-3.565,-3.5815432
Mo2C_100_4_Cr_1_O_0_4_11162.graphml,-5.109,-4.945163
Mo2C_110_0_W_1_O_0_7_21941.graphml,-4.355,-4.429424
Mo2C_100_0_Ni_0_O_0_16_8488.graphml,-3.6910000000000003,-3.9352043
Mo2C_101_5_Pd_1_O_0_8_3697.graphml,-3.595,-3.6826704
Mo2C_101_2_Re_1_O_0_1_2908.graphml,-4.489,-4.414548
Mo2C_011_3_Ta_0_O_0_1_588.graphml,-4.785,-4.973521
Mo2C_110_5_Tc_1_O_0_1_39.graphml,-3.801,-3.766702
Mo2C_101_2_Ru_0_O_0_6_6671.graphml,-3.6910000000000003,-3.4720886
Mo2C_110_0_V_1_O_0_11_11018.graphml,-4.067,-3.86467
Mo2C_101_4_Fe_0_O_0_3_16424.graphml,-2.285,-2.2788534
Mo2C_110_5_O_0_10_845.graphml,-4.605,-3.9549694
Mo2C_111_5_Mn_0_O_0_3_8282.graphml,-4.152,-4.1704216
Mo2C_100_0_Tc_1_O_0_12_20398.graphml,-3.515,-3.2833343
Mo2C_100_5_Cd_0_O_0_10_19834.graphml,-4.422,-4.328727
Mo2C_100_0_Pt_3_O_0_0_26334.graphml,-3.51,-3.4086611
Mo2C_101_5_O_0_18_1062.graphml,-3.2289999999999996,-3.4743068
Mo2C_100_3_Ir_3_O_0_20_4633.graphml,-1.335,-0.9736812
Mo2C_110_4_Re_1_O_0_9_10807.graphml,-1.9409999999999998,-1.8606548
Mo2C_110_0_Cr_1_O_0_3_3932.graphml,-4.811,-4.914065
Mo2C_100_3_Ta_3_O_0_6_6931.graphml,-3.397,-3.1847718
Mo2C_100_0_Ta_2_O_0_17_16929.graphml,-3.031,-3.2012618
Mo2C_101_9_Ag_0_O_0_5_4436.graphml,-3.555,-3.957071
Mo2C_100_2_Fe_2_O_0_0_17082.graphml,-3.387,-3.4986928
Mo2C_100_2_W_0_O_0_5_10984.graphml,-4.516,-4.6764736
Mo2C_100_0_Cu_2_O_0_19_17726.graphml,-3.1830000000000003,-3.053306
Mo2C_101_2_Tc_1_O_0_0_11433.graphml,-4.268,-4.1158204
Mo2C_010_3_Tc_1_O_0_4_23623.graphml,-4.189,-4.002062
Mo2C_100_5_Co_3_O_0_6_17345.graphml,-4.246,-4.3127427
Mo2C_001_1_Ag_1_O_0_0_25491.graphml,-3.9219999999999997,-3.906062
Mo2C_101_5_Pt_0_O_0_4_7689.graphml,-3.8480000000000003,-3.785803
Mo2C_011_2_Rh_0_O_0_2_22212.graphml,-2.8560000000000003,-2.7652879
Mo2C_001_1_W_0_O_0_1_21648.graphml,-4.078,-4.416671
Mo2C_111_8_Nb_0_O_0_0_7208.graphml,-3.825,-3.3744712
Mo2C_010_0_Tc_0_O_0_6_5416.graphml,-4.188,-4.313135
Mo2C_111_1_O_0_35_679.graphml,-4.1,-4.168694
Mo2C_100_5_Ru_1_O_0_22_20686.graphml,-4.5089999999999995,-4.4778833
Mo2C_110_4_O_0_22_147.graphml,-2.08,-1.8414813
Mo2C_110_1_Os_1_O_0_9_687.graphml,-4.0089999999999995,-4.0334764
Mo2C_100_5_Ta_0_O_0_3_12858.graphml,-3.4189999999999996,-3.3407748
Mo2C_100_2_Cu_0_O_0_18_12776.graphml,-3.991,-4.0834804
Mo2C_001_1_Au_1_O_0_0_14585.graphml,-3.7319999999999998,-3.6408854
Mo2C_010_0_Ni_1_O_0_8_12750.graphml,-2.825,-3.0075357
Mo2C_101_0_Ni_1_O_0_5_20794.graphml,-3.4819999999999998,-3.505031
Mo2C_100_2_Fe_0_O_0_23_17.graphml,-4.605,-4.3828845
Mo2C_101_6_Ni_0_O_0_3_12503.graphml,-4.446000000000001,-3.9792922
Mo2C_001_1_Nb_0_O_0_4_17497.graphml,-4.947,-5.1503344
Mo2C_010_3_Cd_0_O_0_3_16677.graphml,-2.362,-2.4984887
Mo2C_111_8_Fe_0_O_0_1_3191.graphml,-3.96,-4.3715096
Mo2C_100_1_Co_1_O_0_6_7797.graphml,-4.236000000000001,-3.8923273
Mo2C_010_0_Cd_0_O_0_7_4262.graphml,-3.98,-3.9915802
Mo2C_001_5_Ir_0_O_0_2_23612.graphml,-3.491,-3.5558052
Mo2C_110_0_W_1_O_0_5_4829.graphml,-4.886,-4.9681435
Mo2C_001_0_W_1_O_0_0_9798.graphml,-3.103,-2.9646366
Mo2C_001_4_Pt_1_O_0_0_18910.graphml,-3.6510000000000002,-3.7658856
Mo2C_100_4_Ni_0_O_0_6_10695.graphml,-4.0089999999999995,-3.7989469
Mo2C_111_5_Co_0_O_0_4_13936.graphml,-3.875,-3.6401165
Mo2C_100_3_Fe_3_O_0_20_20958.graphml,-2.0,-2.4263735
Mo2C_100_2_Nb_0_O_0_22_333.graphml,-5.218,-5.041093
Mo2C_101_0_Rh_1_O_0_3_22490.graphml,-2.023,-2.1532862
Mo2C_100_0_Re_0_O_0_10_16470.graphml,-2.2159999999999997,-1.3290979
Mo2C_001_0_Zn_0_O_0_4_13979.graphml,-2.647,-2.420069
Mo2C_011_10_O_0_9_1137.graphml,-4.657,-4.352777
Mo2C_010_0_Ag_0_O_0_5_26382.graphml,-4.093999999999999,-4.119147
Mo2C_010_3_Cr_0_O_0_5_20670.graphml,-3.9160000000000004,-3.9048998
Mo2C_010_3_Tc_0_O_0_5_7244.graphml,-4.19,-4.002062
Mo2C_111_2_O_0_12_522.graphml,-3.1210000000000004,-3.3855393
Mo2C_101_8_O_0_34_1390.graphml,-4.659,-4.6797285
Mo2C_110_5_W_0_O_0_4_9929.graphml,-2.556,-2.3621347
Mo2C_100_0_Mn_3_O_0_3_16098.graphml,-3.2760000000000002,-3.186065
Mo2C_100_5_Mn_1_O_0_12_12962.graphml,-4.607,-4.894964
Mo2C_111_6_Ni_0_O_0_5_15300.graphml,-3.835,-4.030313
Mo2C_100_3_Fe_2_O_0_18_23439.graphml,-1.9969999999999999,-2.426373
Mo2C_001_1_V_0_O_0_10_420.graphml,-3.003,-4.6477385
Mo2C_100_0_Os_2_O_0_3_144.graphml,-3.2230000000000003,-3.1225622
Mo2C_110_3_O_0_8_1494.graphml,-3.176,-2.3997223
Mo2C_110_5_Ag_0_O_0_2_3271.graphml,-2.5839999999999996,-2.5421028
Mo2C_101_0_Re_0_O_0_7_6366.graphml,-3.641,-3.8697886
Mo2C_110_1_Cu_0_O_0_5_20135.graphml,-4.44,-4.540296
Mo2C_100_4_Rh_0_O_0_6_15329.graphml,-4.039,-4.116952
Mo2C_101_5_Rh_0_O_0_11_14207.graphml,-2.279,-2.3172436
Mo2C_101_0_Ru_1_O_0_9_17754.graphml,-2.228,-2.0415323
Mo2C_101_7_Nb_1_O_0_8_14939.graphml,-3.5260000000000002,-3.5316575
Mo2C_110_0_Ru_0_O_0_4_26304.graphml,-4.477,-4.5329785
Mo2C_110_0_Ir_1_O_0_1_18795.graphml,-2.582,-2.5033355
Mo2C_101_9_Pt_0_O_0_2_11600.graphml,-3.5060000000000002,-3.5815432
Mo2C_011_11_Cr_0_O_0_1_25148.graphml,-2.5869999999999997,-2.6601112
Mo2C_100_2_Pt_3_O_0_18_3728.graphml,-4.673,-4.7675133
Mo2C_001_5_Zn_0_O_0_4_1296.graphml,-3.4010000000000002,-3.3352253
Mo2C_100_2_Pt_0_O_0_9_186.graphml,-4.126,-4.5586357
Mo2C_100_1_Re_0_O_0_5_9711.graphml,-2.326,-2.1486871
Mo2C_100_1_Ru_1_O_0_6_11336.graphml,-4.335,-4.0153365
Mo2C_100_0_W_2_O_0_5_13448.graphml,-3.707,-3.7799027
Mo2C_111_6_O_0_8_1214.graphml,-3.9210000000000003,-4.18449
Mo2C_101_9_Cd_0_O_0_8_12316.graphml,-3.554,-3.5279825
Mo2C_100_0_Fe_1_O_0_1_790.graphml,-1.882,-1.8337908
Mo2C_010_0_Ag_0_O_0_6_12537.graphml,-4.0969999999999995,-4.0765257
Mo2C_110_5_O_0_1_656.graphml,-2.375,-2.510885
Mo2C_100_0_W_3_O_0_19_10181.graphml,-3.705,-3.6038163
Mo2C_100_5_Ag_2_O_0_3_2224.graphml,-3.372,-3.9420736
Mo2C_001_3_V_0_O_0_5_13027.graphml,-1.902,-1.6862112
Mo2C_101_4_Co_0_O_0_6_17597.graphml,-3.5,-3.8630455
Mo2C_101_4_Ir_1_O_0_10_14574.graphml,-3.735,-3.7292914
Mo2C_110_0_Mn_1_O_0_2_23874.graphml,-4.718,-4.673813
Mo2C_100_5_Re_1_O_0_6_18201.graphml,-4.367,-4.5054836
Mo2C_010_3_Ag_0_O_0_3_11862.graphml,-0.703,-0.67756647
Mo2C_100_2_Ta_3_O_0_7_7140.graphml,-4.89,-5.0347643
Mo2C_010_2_Tc_1_O_0_8_18852.graphml,-2.097,-1.8195721
Mo2C_100_3_Co_3_O_0_7_24295.graphml,-2.997,-2.764269
Mo2C_100_2_Cd_2_O_0_18_11988.graphml,-3.577,-3.5327995
Mo2C_110_1_Ir_1_O_0_9_14123.graphml,-3.931,-3.948329
Mo2C_101_9_Pd_0_O_0_6_10257.graphml,-3.765,-4.1394186
Mo2C_100_0_Mn_1_O_0_2_3403.graphml,-3.3169999999999997,-3.2155454
Mo2C_001_5_Zn_0_O_0_3_16168.graphml,-4.093,-4.050633
Mo2C_101_9_Fe_1_O_0_7_18138.graphml,-3.7569999999999997,-3.9639204
Mo2C_100_5_Pt_0_O_0_7_13202.graphml,-4.561,-4.3106136
Mo2C_110_2_Cr_0_O_0_8_22722.graphml,-3.767,-1.80587
Mo2C_100_4_Ir_1_O_0_6_3745.graphml,-3.738,-3.6872365
Mo2C_111_6_Ag_0_O_0_3_20643.graphml,-4.132,-3.8747258
Mo2C_111_9_Os_0_O_0_0_23074.graphml,-4.206,-3.5838525
Mo2C_100_0_Re_2_O_0_5_508.graphml,-3.155,-2.9867523
Mo2C_010_3_Ni_0_O_0_6_14979.graphml,-2.7769999999999997,-2.7549026
Mo2C_101_4_Re_1_O_0_8_5641.graphml,-3.55,-3.502754
Mo2C_100_5_Zn_2_O_0_4_14568.graphml,-4.0489999999999995,-3.7595909
Mo2C_011_3_Tc_0_O_0_1_23519.graphml,-4.7219999999999995,-4.6240635
Mo2C_101_8_O_0_43_1939.graphml,-4.564,-4.530031
Mo2C_110_2_Os_1_O_0_6_18445.graphml,-3.405,-3.4580777
Mo2C_010_0_Re_0_O_0_1_17328.graphml,-3.63,-3.6989055
Mo2C_100_0_Ni_2_O_0_8_12026.graphml,-2.929,-2.724517
Mo2C_100_5_Zn_1_O_0_5_5259.graphml,-3.9360000000000004,-4.189267
Mo2C_101_5_Ta_1_O_0_6_1687.graphml,-1.6130000000000002,-1.8022323
Mo2C_101_2_Os_0_O_0_9_22538.graphml,-3.202,-2.9345515
Mo2C_011_4_Cr_0_O_0_2_9477.graphml,-4.526,-4.778073
Mo2C_100_4_V_1_O_0_0_936.graphml,-3.989,-4.73556
Mo2C_111_4_O_0_41_1731.graphml,-2.877,-2.5654933
Mo2C_100_0_Cr_2_O_0_21_15864.graphml,-3.4010000000000002,-3.4827456
Mo2C_001_2_V_1_O_0_5_15603.graphml,-4.8469999999999995,-4.9914064
Mo2C_101_0_Pt_1_O_0_6_16627.graphml,-3.612,-3.7624745
Mo2C_101_5_W_1_O_0_10_15141.graphml,-2.394,-2.2198417
Mo2C_100_0_W_2_O_0_10_23046.graphml,-2.838,-2.63882
Mo2C_100_5_Re_2_O_0_13_24284.graphml,-5.075,-4.6454782
Mo2C_100_5_Re_3_O_0_18_12729.graphml,-5.079,-4.7170963
Mo2C_110_1_Tc_1_O_0_4_17333.graphml,-4.136,-3.9980395
Mo2C_100_0_Ir_0_O_0_19_12817.graphml,-3.063,-3.1338737
Mo2C_101_9_Mn_0_O_0_2_18271.graphml,-3.195,-4.782417
Mo2C_001_4_Ni_1_O_0_3_8751.graphml,-1.817,-1.4831734
Mo2C_100_2_Cd_2_O_0_15_11241.graphml,-4.636,-4.5178156
Mo2C_001_1_Re_0_O_0_6_13455.graphml,-3.824,-4.329917
Mo2C_100_3_Ni_1_O_0_1_14865.graphml,-1.899,-2.171299
Mo2C_100_3_Tc_0_O_0_21_3452.graphml,-3.513,-3.5439227
Mo2C_011_7_Cd_0_O_0_1_21764.graphml,-3.0239999999999996,-2.9254692
Mo2C_100_2_Ag_1_O_0_18_21685.graphml,-4.021,-4.0238433
Mo2C_100_3_Pt_3_O_0_7_25047.graphml,-2.7260000000000004,-2.8040526
Mo2C_100_5_Ir_0_O_0_10_19938.graphml,-4.532,-4.6206675
Mo2C_111_8_O_0_32_1645.graphml,-4.987,-4.1966815
Mo2C_100_0_Cr_2_O_0_19_19461.graphml,-3.304,-3.5236394
Mo2C_001_2_Fe_1_O_0_4_10101.graphml,-4.17,-4.2187686
Mo2C_101_9_Cu_0_O_0_0_10062.graphml,-4.395,-3.8547375
Mo2C_111_4_Tc_0_O_0_1_19848.graphml,-2.416,-2.2335682
Mo2C_100_5_Co_3_O_0_19_7373.graphml,-5.269,-3.9435973
Mo2C_100_0_Au_0_O_0_4_11773.graphml,-2.4659999999999997,-2.2297113
Mo2C_001_4_Ru_1_O_0_2_13618.graphml,-3.6489999999999996,-3.6452494
Mo2C_101_4_V_0_O_0_4_10190.graphml,-4.48,-4.558045
Mo2C_100_5_Pd_3_O_0_13_12849.graphml,-4.781000000000001,-4.82598
Mo2C_101_0_Pd_0_O_0_10_19199.graphml,-2.209,-2.2819178
Mo2C_011_2_Ag_0_O_0_0_10098.graphml,-3.2310000000000003,-3.225114
Mo2C_011_11_Zn_0_O_0_3_24735.graphml,-3.069,-3.2054758
Mo2C_101_2_Ru_1_O_0_10_14950.graphml,-3.53,-3.3590174
Mo2C_100_2_Rh_0_O_0_10_12608.graphml,-4.069,-4.629932
Mo2C_110_1_W_0_O_0_7_606.graphml,-4.418,-4.7429905
Mo2C_100_5_Ir_1_O_0_10_4134.graphml,-3.737,-3.8133452
Mo2C_101_3_Ir_0_O_0_1_18340.graphml,-2.557,-2.5188334
Mo2C_010_3_Os_0_O_0_3_22741.graphml,-1.5419999999999998,-1.4403465
Mo2C_100_5_W_0_O_0_6_7191.graphml,-4.6739999999999995,-4.795704
Mo2C_100_2_Cu_1_O_0_11_17820.graphml,-4.065,-4.1049275
Mo2C_010_1_Re_0_O_0_0_7664.graphml,-3.6639999999999997,-3.5525267
Mo2C_111_4_O_0_5_723.graphml,-2.562,-3.1765969
Mo2C_110_4_O_0_16_1673.graphml,-3.2430000000000003,-1.9791591
Mo2C_101_2_O_0_21_866.graphml,-3.4410000000000003,-3.0902271
Mo2C_100_5_Cd_0_O_0_1_17753.graphml,-3.216,-3.3301473
Mo2C_111_4_O_0_6_1730.graphml,-3.7,-4.086486
Mo2C_110_0_Ru_0_O_0_9_18725.graphml,-3.903,-4.008602
Mo2C_101_2_Cd_0_O_0_10_421.graphml,-3.5839999999999996,-3.5607255
Mo2C_100_2_O_0_6_412.graphml,-5.031000000000001,-4.6707716
Mo2C_100_2_Pt_0_O_0_12_10594.graphml,-4.125,-3.8950977
Mo2C_100_5_Re_1_O_0_21_5482.graphml,-4.493,-4.2433243
Mo2C_101_2_Zn_0_O_0_6_9797.graphml,-3.861,-3.7823393
Mo2C_100_2_Cr_3_O_0_3_6181.graphml,-5.18,-4.5991187
Mo2C_001_2_Ru_0_O_0_1_22630.graphml,-3.623,-3.6483142
Mo2C_101_7_Mn_0_O_0_5_20514.graphml,-3.307,-3.082089
Mo2C_100_5_Ir_2_O_0_5_10680.graphml,-3.327,-3.818996
Mo2C_111_8_O_0_20_1713.graphml,-4.7860000000000005,-4.6188335
Mo2C_110_3_Ir_1_O_0_11_6429.graphml,-2.298,-2.2003212
Mo2C_001_3_Pt_1_O_0_5_21993.graphml,-0.509,-0.4629048
Mo2C_111_2_O_0_3_227.graphml,-3.1239999999999997,-3.3957574
Mo2C_100_4_V_1_O_0_5_22664.graphml,-3.3080000000000003,-3.433756
Mo2C_001_1_V_1_O_0_10_16584.graphml,-2.935,-2.8413813
Mo2C_110_2_Cd_1_O_0_7_6695.graphml,-4.291,-4.2816925
Mo2C_100_5_Cr_0_O_0_9_18981.graphml,-5.145,-4.899167
Mo2C_101_9_Ni_0_O_0_6_1177.graphml,-4.613,-4.49415
Mo2C_100_2_Mn_0_O_0_21_25521.graphml,-4.638999999999999,-4.8866363
Mo2C_100_3_Ti_2_O_0_19_17721.graphml,-4.059,-3.8195996
Mo2C_111_4_Os_0_O_0_5_665.graphml,-3.852,-3.8247721
Mo2C_100_1_Cr_1_O_0_2_12207.graphml,-2.924,-2.9097905
Mo2C_010_2_Os_1_O_0_1_22599.graphml,-2.716,-3.6529396
Mo2C_100_0_Pt_0_O_0_4_17635.graphml,-3.2489999999999997,-3.1737564
Mo2C_001_2_Ir_1_O_0_0_14695.graphml,-3.465,-3.4574254
Mo2C_100_5_Cu_3_O_0_0_24274.graphml,-5.127000000000001,-5.265838
Mo2C_001_5_Tc_0_O_0_2_14060.graphml,-4.271,-4.4966273
Mo2C_100_0_Ta_0_O_0_13_26507.graphml,-3.4960000000000004,-3.6490288
Mo2C_100_5_Os_3_O_0_11_17337.graphml,-4.482,-4.892518
Mo2C_101_9_Cd_1_O_0_1_6783.graphml,-4.428999999999999,-4.5706797
Mo2C_101_0_Ta_1_O_0_2_446.graphml,-1.6119999999999999,-1.8022323
Mo2C_010_3_Fe_0_O_0_6_20486.graphml,-3.266,-3.252745
Mo2C_100_0_Os_0_O_0_21_667.graphml,-2.95,-2.860027
