graphFileName,y_valid,y_valid_pred
Mo2C_011_7_Cu_0_O_0_1_6084.graphml,-3.0580000000000003,-2.9657078
Mo2C_110_1_Pt_1_O_0_4_6094.graphml,-3.609,-3.7315776
Mo2C_100_0_Os_1_O_0_15_6095.graphml,-3.4,-3.308876
Mo2C_001_1_V_0_O_0_3_6096.graphml,-4.97,-4.9236274
Mo2C_011_1_Os_0_O_0_2_6097.graphml,-4.122,-4.0904922
Mo2C_110_5_Cd_1_O_0_4_6098.graphml,-2.412,-2.4144258
Mo2C_101_9_Ir_0_O_0_10_6104.graphml,-3.5469999999999997,-3.9075394
Mo2C_010_1_Nb_0_O_0_2_6108.graphml,-3.763,-2.161198
Mo2C_101_4_Pt_0_O_0_8_6115.graphml,-3.593,-3.4401846
Mo2C_011_6_W_0_O_0_1_6126.graphml,-5.0089999999999995,-4.862179
Mo2C_101_5_Ni_1_O_0_10_6150.graphml,-1.9909999999999999,-1.9658501
Mo2C_100_5_Ta_3_O_0_22_6156.graphml,-5.271,-5.0353246
Mo2C_100_3_Ru_2_O_0_0_6163.graphml,-3.111,-3.0483434
Mo2C_101_4_Co_0_O_0_3_6183.graphml,-2.3169999999999997,-2.1855984
Mo2C_101_4_Cr_0_O_0_2_6187.graphml,-4.6739999999999995,-4.3619533
Mo2C_011_10_Ir_0_O_0_2_6196.graphml,-3.6430000000000002,-3.582564
Mo2C_001_5_Rh_1_O_0_4_6202.graphml,-4.2989999999999995,-4.468362
Mo2C_100_2_Pt_3_O_0_19_6207.graphml,-3.424,-3.6950805
Mo2C_010_1_Au_1_O_0_1_6211.graphml,-4.5969999999999995,-4.931208
Mo2C_110_5_Ir_0_O_0_7_6212.graphml,-4.115,-4.3200483
Mo2C_010_2_Mn_1_O_0_9_6232.graphml,-3.533,-3.400413
Mo2C_100_5_Ag_1_O_0_6_6234.graphml,-3.9410000000000003,-4.437937
Mo2C_100_2_Pt_2_O_0_3_6263.graphml,-3.298,-3.3650556
Mo2C_011_4_Zn_0_O_0_2_6271.graphml,-3.642,-3.658649
Mo2C_011_7_Ti_0_O_0_1_6272.graphml,-3.051,-2.7781343
Mo2C_100_5_Zn_2_O_0_13_6274.graphml,-5.0280000000000005,-4.897263
Mo2C_011_10_Co_0_O_0_2_6283.graphml,-4.306,-4.532027
Mo2C_100_2_Nb_3_O_0_19_6286.graphml,-4.744,-4.413517
Mo2C_101_7_Ag_0_O_0_10_6289.graphml,-3.0789999999999997,-3.092629
Mo2C_101_2_Ni_0_O_0_4_6290.graphml,-3.2960000000000003,-3.1795127
Mo2C_100_3_Rh_1_O_0_19_6294.graphml,-3.358,-3.4550743
Mo2C_100_2_Co_3_O_0_15_6296.graphml,-5.271,-5.0805173
Mo2C_100_2_Ru_0_O_0_2_6310.graphml,-3.33,-3.2608836
Mo2C_100_5_Cu_0_O_0_11_6312.graphml,-3.878,-4.499473
Mo2C_100_4_Mn_0_O_0_0_6316.graphml,-4.824,-3.6599839
Mo2C_110_1_Ag_0_O_0_6_6327.graphml,-4.227,-3.8100643
Mo2C_101_5_Re_0_O_0_3_6330.graphml,-4.427,-3.8697882
Mo2C_110_2_Ir_1_O_0_10_6331.graphml,-3.572,-3.5727942
Mo2C_100_5_Fe_0_O_0_7_6335.graphml,-4.769,-4.806053
Mo2C_100_0_Tc_1_O_0_8_6336.graphml,-3.512,-3.376042
Mo2C_110_1_Nb_0_O_0_7_6341.graphml,-4.668,-4.8012123
Mo2C_010_0_Ir_1_O_0_9_6345.graphml,-3.4930000000000003,-3.3412611
Mo2C_001_4_Au_0_O_0_2_6346.graphml,-0.457,-0.31709716
Mo2C_101_7_Ir_1_O_0_9_6353.graphml,-3.498,-3.4248726
Mo2C_100_5_Tc_3_O_0_14_6358.graphml,-4.716,-4.878809
Mo2C_100_4_Pt_0_O_0_5_6364.graphml,-2.8160000000000003,-2.7432065
Mo2C_100_5_Ta_1_O_0_19_6365.graphml,-4.958,-4.883938
Mo2C_100_5_Cu_2_O_0_15_6368.graphml,-4.896,-4.830759
Mo2C_100_5_Mn_1_O_0_7_6384.graphml,-4.997,-4.912155
Mo2C_100_0_Ir_3_O_0_4_6387.graphml,-2.638,-2.7255702
Mo2C_100_5_Cr_3_O_0_14_6390.graphml,-4.4239999999999995,-5.1770797
Mo2C_111_4_Ta_0_O_0_0_6392.graphml,-3.964,-4.5212235
Mo2C_010_3_Ir_0_O_0_6_6393.graphml,-2.714,-2.8238184
Mo2C_001_1_W_0_O_0_4_6398.graphml,-4.9910000000000005,-5.2336917
Mo2C_101_5_Rh_0_O_0_3_6406.graphml,-3.202,-3.1508906
Mo2C_110_4_Ni_1_O_0_9_6420.graphml,-2.262,-2.1089158
Mo2C_110_0_Ni_1_O_0_2_6436.graphml,-4.007,-4.1838493
Mo2C_100_2_Cu_1_O_0_8_6443.graphml,-4.647,-4.590441
Mo2C_111_8_Zn_0_O_0_1_6447.graphml,-3.905,-4.145
Mo2C_101_4_Ru_1_O_0_1_6451.graphml,-2.6069999999999998,-2.809666
Mo2C_100_3_Re_3_O_0_4_6480.graphml,-3.156,-2.9999335
Mo2C_010_2_Pt_1_O_0_0_6481.graphml,-3.7889999999999997,-4.1604667
Mo2C_100_2_Fe_3_O_0_19_6494.graphml,-4.2589999999999995,-4.2943754
Mo2C_100_5_W_1_O_0_17_6501.graphml,-4.673,-4.879657
Mo2C_001_4_Tc_0_O_0_8_6503.graphml,-1.432,-1.2695447
Mo2C_001_4_Co_0_O_0_6_6505.graphml,-1.885,-2.4863741
Mo2C_100_0_Cu_2_O_0_12_6507.graphml,-3.057,-2.8117826
Mo2C_010_2_Fe_0_O_0_3_6510.graphml,-3.9139999999999997,-3.6540196
Mo2C_100_0_Pd_1_O_0_2_6522.graphml,-2.853,-2.895239
Mo2C_110_2_Nb_0_O_0_5_6527.graphml,-4.401,-4.2078953
Mo2C_110_5_Ta_1_O_0_7_6538.graphml,-5.114,-5.0268064
Mo2C_101_4_Re_1_O_0_11_6548.graphml,-3.467,-3.645212
Mo2C_100_0_Cu_0_O_0_3_6554.graphml,-3.39,-3.2691014
Mo2C_011_5_Au_0_O_0_2_6555.graphml,-2.8369999999999997,-2.5777187
Mo2C_101_2_Tc_1_O_0_4_6559.graphml,-3.158,-3.3031921
Mo2C_110_5_Tc_1_O_0_6_6569.graphml,-4.373,-4.44661
Mo2C_101_4_Cr_0_O_0_10_6583.graphml,-4.369,-4.307799
Mo2C_100_1_Pd_0_O_0_4_6585.graphml,-3.741,-3.6536875
Mo2C_100_5_Tc_1_O_0_21_6587.graphml,-4.539,-4.3837385
Mo2C_100_2_Mn_2_O_0_18_6594.graphml,-3.9419999999999997,-4.04694
Mo2C_100_3_Nb_0_O_0_13_6602.graphml,-3.1689999999999996,-3.5199168
Mo2C_001_3_Ir_0_O_0_0_6605.graphml,-3.145,-2.9262772
Mo2C_100_0_Ti_2_O_0_11_6617.graphml,-3.806,-3.9086237
Mo2C_100_3_Nb_1_O_0_5_6641.graphml,-3.4419999999999997,-3.2556725
Mo2C_100_3_Nb_3_O_0_3_6647.graphml,-3.888,-3.8095467
Mo2C_100_2_W_2_O_0_2_6648.graphml,-3.824,-4.1055036
Mo2C_100_5_Ru_0_O_0_10_6650.graphml,-4.561,-4.6546125
Mo2C_100_5_Ta_2_O_0_0_6661.graphml,-3.3,-3.293082
Mo2C_001_5_W_0_O_0_4_6667.graphml,-4.306,-4.4971848
Mo2C_100_2_Cu_1_O_0_3_6668.graphml,-3.595,-3.5195136
Mo2C_100_4_Co_1_O_0_1_6669.graphml,-4.249,-4.2782726
Mo2C_010_0_Fe_1_O_0_7_6674.graphml,-3.9130000000000003,-3.654019
Mo2C_101_5_Cu_1_O_0_1_6680.graphml,-5.598,-5.837113
Mo2C_100_5_Co_0_O_0_2_6681.graphml,-3.489,-3.4162176
Mo2C_100_2_W_3_O_0_6_6689.graphml,-4.698,-4.6777163
Mo2C_111_6_Mn_0_O_0_0_6690.graphml,-3.71,-4.0715656
Mo2C_001_4_Ir_1_O_0_0_6708.graphml,-3.5669999999999997,-3.329808
Mo2C_100_2_V_1_O_0_14_6714.graphml,-5.442,-5.059328
Mo2C_100_0_Ti_0_O_0_0_6720.graphml,-1.905,-2.3383486
Mo2C_111_6_Pd_0_O_0_1_6738.graphml,-2.219,-2.190272
Mo2C_100_1_Zn_0_O_0_4_6755.graphml,-3.96,-3.9155397
Mo2C_100_2_Ta_1_O_0_6_6761.graphml,-4.927,-4.9409275
Mo2C_100_0_Nb_2_O_0_8_6763.graphml,-3.906,-3.8422592
Mo2C_111_3_Co_0_O_0_3_6765.graphml,-2.208,-2.1998746
Mo2C_011_4_Ti_0_O_0_1_6766.graphml,-3.072,-2.9503102
Mo2C_100_3_Nb_0_O_0_7_6773.graphml,-3.83,-3.7186112
Mo2C_001_1_Ag_0_O_0_6_6775.graphml,-3.923,-3.9573503
Mo2C_110_1_Mn_1_O_0_5_6777.graphml,-4.5,-4.614947
Mo2C_110_5_V_1_O_0_8_6780.graphml,-2.351,-2.127694
Mo2C_110_5_Rh_0_O_0_2_6784.graphml,-2.365,-2.1906178
Mo2C_100_5_Au_0_O_0_14_6794.graphml,-4.05,-4.0771704
Mo2C_010_1_Ta_1_O_0_6_6798.graphml,-2.9530000000000003,-3.390606
Mo2C_010_2_W_0_O_0_9_6800.graphml,-3.1830000000000003,-3.9980237
Mo2C_001_1_Co_1_O_0_10_6803.graphml,-1.8840000000000001,-1.8848085
Mo2C_110_5_Cd_0_O_0_11_6805.graphml,-2.681,-2.629029
Mo2C_101_5_Ta_0_O_0_7_6820.graphml,-2.397,-2.4679933
Mo2C_001_5_Mn_1_O_0_3_6828.graphml,-4.71,-4.648937
Mo2C_100_5_Nb_0_O_0_17_6847.graphml,-4.898,-4.97835
Mo2C_100_2_Co_1_O_0_2_6849.graphml,-3.6460000000000004,-3.527991
Mo2C_101_0_Nb_0_O_0_4_6850.graphml,-1.275,-1.7704937
Mo2C_001_1_Ni_1_O_0_3_6854.graphml,-3.761,-3.6711278
Mo2C_100_0_Rh_0_O_0_16_6869.graphml,-3.721,-3.7047482
Mo2C_111_4_Ta_0_O_0_3_6875.graphml,-2.799,-2.7692838
Mo2C_110_5_Co_1_O_0_4_6880.graphml,-2.417,-2.509705
Mo2C_100_3_Re_1_O_0_7_6881.graphml,-3.536,-3.6478598
Mo2C_100_0_Cd_1_O_0_5_6883.graphml,-2.182,-2.4826193
Mo2C_100_5_Au_3_O_0_2_6884.graphml,-3.255,-3.3398364
Mo2C_001_5_Ta_0_O_0_3_6887.graphml,-5.367999999999999,-5.2313266
Mo2C_100_0_Ni_3_O_0_15_6904.graphml,-2.927,-2.7245166
Mo2C_010_3_Zn_1_O_0_3_6912.graphml,-1.942,-1.555909
Mo2C_100_3_Ag_2_O_0_19_6919.graphml,-2.9530000000000003,-2.8676083
Mo2C_100_0_Pd_2_O_0_13_6922.graphml,-2.886,-2.8719213
Mo2C_100_0_Ag_0_O_0_15_6926.graphml,-1.795,-2.0120323
Mo2C_100_5_Rh_0_O_0_19_6927.graphml,-4.6,-4.332582
Mo2C_100_0_Tc_0_O_0_19_6942.graphml,-3.279,-3.2204144
Mo2C_100_1_V_1_O_0_0_6946.graphml,-3.989,-4.7355604
Mo2C_010_2_Cu_1_O_0_3_6951.graphml,-3.8280000000000003,-3.7986233
Mo2C_111_6_Au_0_O_0_2_6953.graphml,-2.375,-2.6890266
Mo2C_011_1_Ta_0_O_0_1_6954.graphml,-3.022,-2.9007938
Mo2C_101_0_Ti_1_O_0_2_6959.graphml,-1.659,-1.8870465
Mo2C_101_1_Ti_0_O_0_3_6961.graphml,-4.343,-4.541106
Mo2C_100_5_Os_2_O_0_3_6964.graphml,-3.372,-3.3042247
Mo2C_101_2_Pt_0_O_0_1_7000.graphml,-3.596,-3.881178
Mo2C_100_2_Ag_0_O_0_16_7002.graphml,-4.016,-4.0238433
Mo2C_110_4_Fe_1_O_0_9_7007.graphml,-2.198,-2.0293574
Mo2C_100_2_Re_1_O_0_15_7018.graphml,-4.649,-4.458839
Mo2C_011_1_Pd_0_O_0_1_7037.graphml,-3.068,-2.9217074
Mo2C_100_3_Cr_3_O_0_19_7038.graphml,-3.404,-3.414226
Mo2C_101_0_Cr_1_O_0_9_7042.graphml,-2.366,-2.32983
Mo2C_101_5_Mn_0_O_0_9_7043.graphml,-1.474,-1.3584455
Mo2C_010_1_Ni_1_O_0_1_7051.graphml,-3.995,-3.911052
Mo2C_100_5_Fe_2_O_0_7_7056.graphml,-4.717,-5.0962396
Mo2C_100_5_Pd_2_O_0_23_7064.graphml,-5.122000000000001,-4.7982364
Mo2C_101_3_Ti_0_O_0_0_7072.graphml,-3.221,-5.130938
Mo2C_100_2_Cr_2_O_0_18_7074.graphml,-4.088,-4.39254
Mo2C_101_5_Fe_1_O_0_8_7084.graphml,-3.386,-1.5909911
Mo2C_101_0_Tc_1_O_0_1_7108.graphml,-4.0280000000000005,-3.404924
Mo2C_010_0_Zn_0_O_0_4_7111.graphml,-3.853,-3.489209
Mo2C_100_5_Nb_1_O_0_21_7136.graphml,-4.51,-4.6128697
Mo2C_100_5_Re_1_O_0_0_7138.graphml,-3.208,-3.2058022
Mo2C_001_4_Fe_0_O_0_6_7141.graphml,-1.692,-1.2351136
Mo2C_001_1_Ti_1_O_0_3_7145.graphml,-4.981,-5.0680428
Mo2C_001_3_Rh_1_O_0_5_7182.graphml,-1.013,-0.80767477
Mo2C_110_2_Ru_0_O_0_10_7192.graphml,-3.431,-2.310694
Mo2C_111_4_Ag_0_O_0_2_7197.graphml,-2.02,-1.7744824
Mo2C_001_4_Pd_0_O_0_11_7220.graphml,-2.344,-2.3901968
Mo2C_100_5_Tc_2_O_0_13_7226.graphml,-5.1080000000000005,-4.73293
Mo2C_101_6_Fe_0_O_0_3_7232.graphml,-4.2410000000000005,-4.3210583
Mo2C_110_1_Rh_0_O_0_7_7236.graphml,-4.2219999999999995,-4.1980276
Mo2C_011_11_V_0_O_0_1_7245.graphml,-2.6719999999999997,-2.6368246
Mo2C_100_5_Ag_2_O_0_0_7256.graphml,-4.99,-5.223323
Mo2C_100_5_Ru_2_O_0_19_7274.graphml,-4.01,-3.6967595
Mo2C_100_2_Zn_0_O_0_20_7293.graphml,-4.369,-4.514586
Mo2C_101_9_Ag_1_O_0_2_7299.graphml,-3.7539999999999996,-3.6329472
Mo2C_101_5_Pt_0_O_0_10_7301.graphml,-2.193,-2.249189
Mo2C_010_1_Fe_0_O_0_7_7315.graphml,-3.947,-3.9660256
Mo2C_111_4_Cu_0_O_0_2_7321.graphml,-2.125,-2.0732956
Mo2C_100_2_Re_0_O_0_16_7323.graphml,-3.5839999999999996,-4.141497
Mo2C_001_3_Fe_1_O_0_1_7324.graphml,-3.4360000000000004,-3.4814155
Mo2C_101_0_Ag_1_O_0_8_7330.graphml,-3.555,-3.927448
Mo2C_110_0_Pt_0_O_0_4_7332.graphml,-4.4639999999999995,-4.1584
Mo2C_100_3_Ir_2_O_0_1_7347.graphml,-3.863,-3.8109484
Mo2C_100_4_Cd_1_O_0_0_7348.graphml,-3.8930000000000002,-3.838362
Mo2C_101_0_Pt_1_O_0_10_7350.graphml,-1.848,-1.8797622
Mo2C_101_0_Zn_0_O_0_0_7364.graphml,-3.516,-3.6673574
Mo2C_001_5_Co_0_O_0_6_7395.graphml,-4.34,-4.2134466
Mo2C_101_4_Cu_1_O_0_11_7403.graphml,-3.633,-3.7233644
Mo2C_011_2_Ru_0_O_0_2_7411.graphml,-2.88,-2.615573
Mo2C_100_0_Cd_0_O_0_22_7436.graphml,-1.544,-1.9912568
Mo2C_100_0_Ta_3_O_0_3_7438.graphml,-3.681,-3.691715
Mo2C_100_2_Cr_0_O_0_18_7442.graphml,-4.15,-4.485339
Mo2C_001_1_Ru_0_O_0_5_7443.graphml,-2.8310000000000004,-2.7784405
Mo2C_101_6_Ta_0_O_0_3_7444.graphml,-4.167,-4.492325
Mo2C_100_0_Cr_3_O_0_23_7454.graphml,-3.2039999999999997,-3.3539822
Mo2C_111_6_Rh_0_O_0_1_7462.graphml,-2.209,-2.2000818
Mo2C_100_2_Os_1_O_0_14_7465.graphml,-4.327,-4.3766284
Mo2C_100_2_Zn_1_O_0_9_7471.graphml,-4.208,-4.0247035
Mo2C_111_8_Ir_0_O_0_2_7477.graphml,-4.093,-4.1554923
Mo2C_001_4_Ru_1_O_0_4_7480.graphml,-3.717,-3.5503747
Mo2C_100_2_Tc_0_O_0_18_7495.graphml,-3.887,-4.3837404
Mo2C_101_2_Os_0_O_0_1_7500.graphml,-3.513,-3.688202
Mo2C_001_2_Ta_1_O_0_2_7513.graphml,-4.16,-4.4348717
Mo2C_101_7_Ru_0_O_0_1_7520.graphml,-3.611,-3.5518978
Mo2C_001_2_Ti_1_O_0_0_7527.graphml,-3.9539999999999997,-4.134109
Mo2C_100_0_Cr_2_O_0_2_7545.graphml,-3.406,-3.5613577
Mo2C_101_9_Re_0_O_0_4_7564.graphml,-4.184,-4.2141247
Mo2C_100_0_Tc_0_O_0_1_7565.graphml,-3.383,-3.086693
Mo2C_100_4_Re_1_O_0_0_7575.graphml,-4.809,-5.048972
Mo2C_100_5_Pt_2_O_0_11_7589.graphml,-5.119,-4.5744543
Mo2C_100_2_Ru_0_O_0_12_7592.graphml,-4.5889999999999995,-4.7060537
Mo2C_100_2_Fe_3_O_0_21_7594.graphml,-4.716,-5.2072334
Mo2C_011_8_Fe_0_O_0_3_7601.graphml,-3.2089999999999996,-3.4942982
Mo2C_011_8_Cr_0_O_0_3_7608.graphml,-3.2489999999999997,-3.2236414
Mo2C_110_1_V_1_O_0_7_7612.graphml,-4.7780000000000005,-4.80449
Mo2C_101_0_Cu_1_O_0_8_7613.graphml,-3.5860000000000003,-3.6789396
Mo2C_101_7_Re_0_O_0_0_7628.graphml,-4.239,-3.8914561
Mo2C_110_5_Ru_0_O_0_8_7637.graphml,-2.634,-2.6114914
Mo2C_010_1_Rh_1_O_0_8_7645.graphml,-3.295,-3.3599637
Mo2C_100_2_Ni_3_O_0_7_7647.graphml,-3.9019999999999997,-4.486101
Mo2C_101_2_Cu_1_O_0_1_7654.graphml,-3.627,-3.8189447
Mo2C_001_5_Zn_1_O_0_4_7658.graphml,-4.257,-4.310792
Mo2C_111_9_Nb_0_O_0_3_7668.graphml,-3.283,-2.9839323
Mo2C_110_4_Au_0_O_0_5_7669.graphml,-2.193,-2.1752288
Mo2C_100_0_Ta_3_O_0_11_7670.graphml,-3.1069999999999998,-3.1360943
Mo2C_010_0_Zn_0_O_0_0_7673.graphml,-3.8510000000000004,-3.76013
Mo2C_110_0_Os_0_O_0_4_7674.graphml,-4.4110000000000005,-4.344728
Mo2C_100_0_Au_3_O_0_15_7685.graphml,-3.931,-4.1581235
Mo2C_101_4_Rh_0_O_0_9_7686.graphml,-3.545,-3.4998271
Mo2C_101_9_Rh_1_O_0_0_7691.graphml,-3.6439999999999997,-3.5915089
Mo2C_110_3_Rh_0_O_0_7_7703.graphml,-2.603,-2.6184676
Mo2C_001_4_Tc_1_O_0_4_7705.graphml,-4.167,-4.220337
Mo2C_101_7_V_1_O_0_10_7725.graphml,-3.1860000000000004,-3.213224
Mo2C_010_3_V_1_O_0_3_7731.graphml,-2.178,-2.091762
Mo2C_100_2_Pd_3_O_0_8_7734.graphml,-5.124,-4.720775
Mo2C_100_2_Ni_1_O_0_6_7752.graphml,-3.8689999999999998,-4.474372
Mo2C_011_2_Ir_0_O_0_3_7762.graphml,-3.091,-3.0976133
Mo2C_110_5_Mn_1_O_0_11_7774.graphml,-2.501,-2.2506554
Mo2C_100_0_Ag_1_O_0_16_7782.graphml,-3.194,-2.9561572
Mo2C_011_2_Rh_0_O_0_1_7783.graphml,-3.752,-3.9467177
Mo2C_111_4_Fe_0_O_0_1_7785.graphml,-2.47,-2.4397209
Mo2C_001_4_V_1_O_0_3_7793.graphml,-2.935,-2.455672
Mo2C_100_5_Os_3_O_0_7_7803.graphml,-5.153,-4.8384056
Mo2C_100_2_Ta_3_O_0_3_7820.graphml,-5.11,-4.910787
Mo2C_100_5_Rh_3_O_0_5_7832.graphml,-5.186,-4.0018306
Mo2C_110_3_Ru_1_O_0_11_7833.graphml,-2.157,-1.8862276
Mo2C_101_0_Co_1_O_0_9_7876.graphml,-2.0980000000000003,-1.9210984
Mo2C_110_0_Co_0_O_0_5_7882.graphml,-3.983,-4.471186
Mo2C_100_5_Ni_0_O_0_10_7899.graphml,-4.6610000000000005,-4.7303066
Mo2C_110_4_V_0_O_0_11_7900.graphml,-1.252,-0.8361236
Mo2C_100_0_Au_3_O_0_3_7919.graphml,-4.016,-3.9758677
Mo2C_100_2_Ir_1_O_0_11_7921.graphml,-3.738,-3.8133452
Mo2C_100_2_Rh_3_O_0_9_7930.graphml,-4.225,-4.6824756
Mo2C_100_5_Tc_3_O_0_17_7939.graphml,-4.4319999999999995,-4.4492197
Mo2C_110_3_Cu_1_O_0_8_7944.graphml,-2.568,-2.5721555
Mo2C_111_5_Co_0_O_0_3_7978.graphml,-3.67,-3.9432852
Mo2C_001_0_Rh_0_O_0_2_7989.graphml,-3.517,-3.3879035
Mo2C_001_4_Fe_1_O_0_2_7993.graphml,-2.658,-2.3492708
Mo2C_010_0_Tc_1_O_0_9_7995.graphml,-2.106,-2.2266042
Mo2C_111_2_Tc_0_O_0_5_8005.graphml,-2.897,-3.2617629
Mo2C_100_5_Pd_2_O_0_19_8011.graphml,-3.738,-3.6778624
Mo2C_010_2_Cd_1_O_0_2_8033.graphml,-3.985,-3.9482763
Mo2C_100_5_W_3_O_0_1_8035.graphml,-3.264,-3.2452476
Mo2C_011_4_Cr_0_O_0_0_8041.graphml,-4.782,-4.702886
Mo2C_100_5_Rh_2_O_0_23_8051.graphml,-5.186,-4.7097254
Mo2C_100_2_W_1_O_0_14_8058.graphml,-5.027,-4.8132305
Mo2C_100_3_Fe_0_O_0_19_8061.graphml,-3.7489999999999997,-3.474449
Mo2C_110_1_Ru_1_O_0_4_8070.graphml,-4.135,-4.20808
Mo2C_100_4_Ag_1_O_0_1_8088.graphml,-3.687,-3.6781192
Mo2C_100_2_Ag_2_O_0_19_8095.graphml,-4.99,-4.735408
Mo2C_001_1_Re_1_O_0_9_8099.graphml,-1.46,-2.5713398
Mo2C_010_1_Co_0_O_0_0_8107.graphml,-3.637,-3.5452046
Mo2C_100_2_Cu_0_O_0_22_8108.graphml,-4.345,-4.0661454
Mo2C_101_5_Cd_1_O_0_3_8110.graphml,-2.2569999999999997,-2.4285429
Mo2C_110_5_Ag_0_O_0_3_8123.graphml,-2.535,-2.5366075
Mo2C_101_2_Fe_0_O_0_11_8125.graphml,-3.59,-3.4408934
Mo2C_101_4_Ir_1_O_0_0_8127.graphml,-3.636,-3.1544452
Mo2C_110_1_Ta_0_O_0_5_8130.graphml,-4.795,-5.0419383
Mo2C_101_7_Ag_1_O_0_8_8143.graphml,-3.7710000000000004,-3.9267247
Mo2C_001_4_Os_1_O_0_10_8157.graphml,-1.516,-1.6068037
Mo2C_101_0_Rh_0_O_0_2_8172.graphml,-1.774,-1.7127237
Mo2C_010_2_Ni_0_O_0_7_8196.graphml,-2.318,-2.1591008
Mo2C_100_2_Pt_3_O_0_2_8199.graphml,-3.3,-3.3650546
Mo2C_101_9_Cu_0_O_0_1_8200.graphml,-3.693,-3.4769108
Mo2C_100_0_Ir_3_O_0_5_8204.graphml,-2.522,-2.5496054
Mo2C_100_2_V_3_O_0_21_8206.graphml,-4.788,-5.097875
Mo2C_110_3_Ir_1_O_0_4_8215.graphml,-2.823,-2.809545
Mo2C_001_5_Pd_1_O_0_0_8218.graphml,-3.509,-3.4556892
Mo2C_010_2_Tc_1_O_0_0_8224.graphml,-3.674,-3.7475488
Mo2C_110_2_Os_1_O_0_5_8233.graphml,-4.055,-4.090106
Mo2C_010_0_Cd_0_O_0_8_8238.graphml,-3.37,-3.3626077
Mo2C_100_0_Ru_2_O_0_17_8247.graphml,-2.588,-2.7527752
Mo2C_100_2_Co_1_O_0_3_8254.graphml,-3.49,-3.4162176
Mo2C_100_1_Ni_1_O_0_4_8262.graphml,-3.64,-3.7989469
Mo2C_001_1_Au_0_O_0_6_8271.graphml,-3.7289999999999996,-3.793764
Mo2C_110_0_Ag_1_O_0_9_8273.graphml,-4.29,-4.5474567
Mo2C_111_5_Os_0_O_0_2_8274.graphml,-3.714,-3.3118083
Mo2C_001_4_Cd_0_O_0_5_8306.graphml,-4.072,-4.2500634
Mo2C_110_2_Ru_1_O_0_6_8311.graphml,-3.431,-3.4586775
Mo2C_101_0_Fe_1_O_0_6_8314.graphml,-3.389,-3.4282904
Mo2C_101_5_Ag_1_O_0_1_8336.graphml,-6.176,-6.7216663
Mo2C_010_3_Ta_1_O_0_9_8342.graphml,-3.2510000000000003,-3.2722933
Mo2C_011_7_Fe_0_O_0_3_8354.graphml,-3.1439999999999997,-3.349236
Mo2C_100_3_V_0_O_0_21_8359.graphml,-3.608,-3.4986944
Mo2C_100_5_Ru_3_O_0_2_8363.graphml,-3.427,-3.4203343
Mo2C_100_5_Pt_1_O_0_17_8378.graphml,-3.537,-4.4480457
Mo2C_101_5_Ta_0_O_0_9_8396.graphml,-1.181,-1.1202708
Mo2C_001_4_V_0_O_0_5_8399.graphml,-4.961,-5.0154366
Mo2C_100_3_Rh_2_O_0_0_8402.graphml,-3.583,-3.5792305
Mo2C_100_5_Ag_1_O_0_20_8407.graphml,-4.018,-4.0238433
Mo2C_100_1_Pt_1_O_0_6_8409.graphml,-3.678,-3.5590734
Mo2C_001_4_Os_1_O_0_1_8411.graphml,-3.062,-3.1138427
Mo2C_100_2_Cd_1_O_0_17_8418.graphml,-3.585,-3.861685
Mo2C_011_1_Co_0_O_0_1_8421.graphml,-3.04,-2.9532907
Mo2C_100_5_Cu_1_O_0_1_8422.graphml,-4.343999999999999,-4.538059
Mo2C_010_0_Pd_0_O_0_9_8431.graphml,-3.42,-3.373561
Mo2C_110_4_Ru_0_O_0_9_8437.graphml,-1.92,-1.6258622
Mo2C_100_5_Ir_1_O_0_21_8439.graphml,-4.531000000000001,-4.340631
Mo2C_110_1_Os_0_O_0_7_8440.graphml,-4.234,-4.253657
Mo2C_100_3_Ir_3_O_0_4_8441.graphml,-2.636,-2.7046762
Mo2C_100_3_Au_2_O_0_18_8456.graphml,-3.278,-3.3604789
Mo2C_001_5_Cu_0_O_0_3_8458.graphml,-4.045,-3.8916953
Mo2C_100_3_Co_2_O_0_9_8460.graphml,-2.7769999999999997,-2.844247
Mo2C_100_0_V_0_O_0_1_8487.graphml,-3.383,-3.2011163
Mo2C_001_1_Cd_0_O_0_6_8504.graphml,-4.074,-4.250063
Mo2C_110_1_Rh_0_O_0_10_8507.graphml,-3.943,-4.015453
Mo2C_011_0_Nb_0_O_0_2_8522.graphml,-3.702,-3.7603042
Mo2C_111_8_V_0_O_0_2_8524.graphml,-4.178,-4.361083
Mo2C_100_4_Ti_0_O_0_2_8534.graphml,-3.5260000000000002,-3.4171693
Mo2C_100_2_Ir_3_O_0_11_8544.graphml,-5.175,-4.453992
Mo2C_100_2_Re_1_O_0_21_8546.graphml,-4.242,-4.354168
Mo2C_100_3_Ag_1_O_0_18_8550.graphml,-3.1919999999999997,-2.9561572
Mo2C_111_6_Mn_0_O_0_5_8551.graphml,-4.105,-4.223676
Mo2C_110_1_Pd_0_O_0_6_8552.graphml,-4.218999999999999,-4.179508
Mo2C_110_0_Ta_0_O_0_5_8562.graphml,-4.768,-4.996518
Mo2C_010_2_Au_0_O_0_7_8563.graphml,-2.563,-2.57636
Mo2C_001_3_W_0_O_0_2_8565.graphml,-2.807,-2.759796
Mo2C_010_0_Fe_0_O_0_4_8570.graphml,-3.1660000000000004,-3.2978277
