MDF_ASEdb_ID,graphFileName,bindingEnergy(eV)
4134,Mo2C_100_5_Ir_1_O_0_10_4134.graphml,-3.73745906
4135,Mo2C_100_2_Pd_0_O_0_19_4135.graphml,-3.96750252
4136,Mo2C_101_2_W_1_O_0_11_4136.graphml,-3.33017581
4137,Mo2C_010_1_Mn_1_O_0_7_4137.graphml,-3.93836442
4138,Mo2C_100_5_Ag_0_O_0_3_4138.graphml,-3.62216203
4140,Mo2C_100_0_Pd_2_O_0_10_4140.graphml,-1.23474297
4141,Mo2C_011_1_Pt_0_O_0_0_4141.graphml,-3.51187841
4142,Mo2C_001_2_Cr_0_O_0_5_4142.graphml,-4.43697465
4144,Mo2C_100_5_Ir_3_O_0_4_4144.graphml,-2.94758772
4145,Mo2C_100_3_Tc_0_O_0_4_4145.graphml,-3.27803411
4147,Mo2C_100_0_Ti_0_O_0_22_4147.graphml,-3.49171159
4150,Mo2C_100_2_V_3_O_0_14_4150.graphml,-5.11719921
4151,Mo2C_100_2_Ta_3_O_0_12_4151.graphml,-5.27132808
4153,Mo2C_100_0_Co_2_O_0_17_4153.graphml,-2.88974457
4154,Mo2C_111_9_Ru_0_O_0_1_4154.graphml,-3.93938381
4155,Mo2C_110_5_Pd_0_O_0_0_4155.graphml,-3.67794647
4159,Mo2C_001_3_Ni_0_O_0_5_4159.graphml,-2.04014233
4162,Mo2C_100_3_Ag_3_O_0_20_4162.graphml,-3.30811028
4163,Mo2C_110_0_Mn_0_O_0_7_4163.graphml,-4.66543819
4169,Mo2C_100_4_Zn_0_O_0_6_4169.graphml,-3.96034913
4171,Mo2C_101_0_Au_0_O_0_11_4171.graphml,-4.23801553
4172,Mo2C_100_2_Ta_1_O_0_4_4172.graphml,-4.5036151
4174,Mo2C_100_2_Cu_2_O_0_6_4174.graphml,-4.91988514
4175,Mo2C_111_0_Ni_0_O_0_3_4175.graphml,-4.2469933
4176,Mo2C_111_6_Os_0_O_0_2_4176.graphml,-2.61324623
4177,Mo2C_101_0_Fe_0_O_0_5_4177.graphml,-3.54775697
4178,Mo2C_101_9_Ti_0_O_0_2_4178.graphml,-4.7212132
4180,Mo2C_100_2_Rh_2_O_0_11_4180.graphml,-3.82095278
4181,Mo2C_100_0_Os_1_O_0_11_4181.graphml,-2.12764904
4183,Mo2C_011_6_Re_0_O_0_1_4183.graphml,-4.56275485
4185,Mo2C_001_2_Au_0_O_0_2_4185.graphml,-2.74876659
4188,Mo2C_001_2_Ta_0_O_0_2_4188.graphml,-4.57343126
4189,Mo2C_101_2_Os_0_O_0_4_4189.graphml,-3.20186918
4190,Mo2C_110_4_Nb_1_O_0_9_4190.graphml,-1.98159135
4191,Mo2C_100_3_Cd_0_O_0_5_4191.graphml,-3.540346
4193,Mo2C_101_2_Cu_0_O_0_11_4193.graphml,-3.72865567
4194,Mo2C_100_1_Cr_1_O_0_5_4194.graphml,-2.75774314
4195,Mo2C_011_11_Ru_0_O_0_1_4195.graphml,-2.52482896
4197,Mo2C_101_4_Ta_1_O_0_9_4197.graphml,-3.40624442
4198,Mo2C_100_2_Tc_1_O_0_0_4198.graphml,-3.32360774
4199,Mo2C_100_5_Re_0_O_0_12_4199.graphml,-4.24948482
4200,Mo2C_001_1_Pt_1_O_0_5_4200.graphml,-3.00472788
4201,Mo2C_100_5_W_3_O_0_16_4201.graphml,-4.03510791
4202,Mo2C_010_1_Cu_0_O_0_3_4202.graphml,-4.58540927
4204,Mo2C_101_9_V_0_O_0_11_4204.graphml,-4.48250476
4205,Mo2C_101_5_Ru_1_O_0_4_4205.graphml,-3.54139238
4207,Mo2C_100_3_Fe_2_O_0_8_4207.graphml,-2.84838149
4211,Mo2C_001_3_Fe_1_O_0_6_4211.graphml,-3.30526288
4213,Mo2C_011_9_V_0_O_0_2_4213.graphml,-3.35538997
4214,Mo2C_001_1_Ti_0_O_0_4_4214.graphml,-5.01047245
4215,Mo2C_100_2_Ag_2_O_0_6_4215.graphml,-4.82859825
4216,Mo2C_100_3_Zn_0_O_0_0_4216.graphml,-0.24091294
4217,Mo2C_001_4_Re_1_O_0_5_4217.graphml,-4.09480128
4220,Mo2C_111_1_Co_0_O_0_3_4220.graphml,-3.18402697
4221,Mo2C_111_5_Rh_0_O_0_2_4221.graphml,-3.82535278
4222,Mo2C_100_3_Ru_1_O_0_9_4222.graphml,-3.44808801
4223,Mo2C_101_7_Ta_1_O_0_4_4223.graphml,-3.43373773
4224,Mo2C_111_4_Zn_0_O_0_3_4224.graphml,-2.88625018
4225,Mo2C_100_2_Au_1_O_0_12_4225.graphml,-4.52607724
4228,Mo2C_100_5_Cr_1_O_0_21_4228.graphml,-4.65383148
4229,Mo2C_100_3_Ti_0_O_0_19_4229.graphml,-3.98905487
4230,Mo2C_110_4_Ir_0_O_0_5_4230.graphml,-2.09333625
4231,Mo2C_011_6_Nb_0_O_0_0_4231.graphml,-3.67758702
4232,Mo2C_100_5_Au_1_O_0_8_4232.graphml,-3.42323697
4233,Mo2C_100_4_Ru_0_O_0_6_4233.graphml,-4.33252574
4234,Mo2C_001_1_Ti_1_O_0_0_4234.graphml,-5.01296127
4235,Mo2C_100_5_W_0_O_0_20_4235.graphml,-4.0197926
4236,Mo2C_101_7_Nb_1_O_0_2_4236.graphml,-4.90700101
4240,Mo2C_100_0_Mn_0_O_0_1_4240.graphml,-3.42191344
4241,Mo2C_001_4_Nb_1_O_0_9_4241.graphml,-4.92322215
4242,Mo2C_010_3_Cr_0_O_0_0_4242.graphml,-3.74368188
4243,Mo2C_010_1_Ru_0_O_0_2_4243.graphml,-2.74392941
4244,Mo2C_100_2_Au_2_O_0_10_4244.graphml,-5.00261219
4245,Mo2C_100_0_Mn_3_O_0_15_4245.graphml,-2.95881315
4246,Mo2C_100_3_Nb_0_O_0_9_4246.graphml,-3.82951524
4247,Mo2C_001_4_Cu_1_O_0_8_4247.graphml,-1.75595563
4249,Mo2C_100_0_Cr_2_O_0_4_4249.graphml,-3.30447103
4250,Mo2C_001_1_Pt_1_O_0_11_4250.graphml,-2.92451358
4251,Mo2C_100_5_Os_1_O_0_9_4251.graphml,-4.32338608
4252,Mo2C_010_1_Re_1_O_0_3_4252.graphml,-4.24015974
4253,Mo2C_100_3_Cr_1_O_0_10_4253.graphml,-3.44340188
4254,Mo2C_111_3_Ir_0_O_0_2_4254.graphml,-3.22229385
4255,Mo2C_010_0_Ni_1_O_0_2_4255.graphml,-2.31881645
4256,Mo2C_100_2_Ru_3_O_0_23_4256.graphml,-5.18723473
4258,Mo2C_100_0_Pd_3_O_0_21_4258.graphml,-3.21999491
4259,Mo2C_101_5_Co_1_O_0_5_4259.graphml,-1.32690245
4260,Mo2C_100_5_Ru_2_O_0_21_4260.graphml,-5.18765804
4261,Mo2C_001_1_Cu_1_O_0_9_4261.graphml,-2.1855341
4262,Mo2C_010_0_Cd_0_O_0_7_4262.graphml,-3.98035456
4263,Mo2C_011_0_Ag_0_O_0_3_4263.graphml,-4.76576701
4267,Mo2C_110_2_Mn_1_O_0_3_4267.graphml,-3.92275542
4268,Mo2C_100_5_Tc_3_O_0_4_4268.graphml,-4.23102367
4269,Mo2C_101_3_Ir_0_O_0_0_4269.graphml,-3.02450703
4271,Mo2C_111_1_Tc_0_O_0_2_4271.graphml,-4.09559149
4272,Mo2C_100_3_W_2_O_0_16_4272.graphml,-3.47062529
4274,Mo2C_101_5_Pd_1_O_0_4_4274.graphml,-3.8026004
4275,Mo2C_100_2_Tc_2_O_0_21_4275.graphml,-4.4296446
4276,Mo2C_100_5_Cr_1_O_0_10_4276.graphml,-4.55302356
4277,Mo2C_011_10_Tc_0_O_0_0_4277.graphml,-3.65305889
4279,Mo2C_100_5_Zn_1_O_0_20_4279.graphml,-4.54422927
4281,Mo2C_010_1_Nb_0_O_0_9_4281.graphml,-3.17820874
4282,Mo2C_011_7_Cd_0_O_0_2_4282.graphml,-3.5814406
4287,Mo2C_100_0_V_0_O_0_23_4287.graphml,-3.37687625
4290,Mo2C_001_3_Zn_1_O_0_6_4290.graphml,-3.72156524
4291,Mo2C_100_2_Tc_2_O_0_1_4291.graphml,-3.34496882
4292,Mo2C_101_0_Fe_0_O_0_11_4292.graphml,-1.57901678
4293,Mo2C_001_2_Nb_0_O_0_5_4293.graphml,-4.15061803
4294,Mo2C_110_5_Cr_1_O_0_4_4294.graphml,-2.40439282
4295,Mo2C_010_1_Nb_0_O_0_3_4295.graphml,-2.832958
4298,Mo2C_100_0_Cu_1_O_0_2_4298.graphml,-3.39208101
4299,Mo2C_101_2_Au_0_O_0_9_4299.graphml,-3.10793353
4300,Mo2C_001_0_Fe_1_O_0_4_4300.graphml,-3.30717573
4301,Mo2C_100_3_Ni_2_O_0_8_4301.graphml,-2.98070272
4304,Mo2C_111_7_Cu_0_O_0_0_4304.graphml,-4.0193794
4305,Mo2C_100_2_Ag_0_O_0_5_4305.graphml,-4.0198866
4308,Mo2C_010_2_Fe_1_O_0_0_4308.graphml,-3.75939964
4310,Mo2C_100_2_Os_3_O_0_10_4310.graphml,-4.48217127
4311,Mo2C_110_4_Os_0_O_0_4_4311.graphml,-1.8994833
4312,Mo2C_100_2_Os_1_O_0_1_4312.graphml,-4.11873308
4313,Mo2C_010_1_Cr_0_O_0_9_4313.graphml,-2.84454976
4315,Mo2C_010_2_Tc_1_O_0_4_4315.graphml,-3.0462312
4316,Mo2C_010_0_Re_0_O_0_6_4316.graphml,-4.225769799999999
4318,Mo2C_110_3_Os_0_O_0_7_4318.graphml,-2.81438082
4319,Mo2C_011_3_Au_0_O_0_3_4319.graphml,-4.378175700000001
4320,Mo2C_101_4_Cr_1_O_0_5_4320.graphml,-4.39868896
4321,Mo2C_100_0_Pd_0_O_0_10_4321.graphml,-2.86027571
4323,Mo2C_101_0_Au_1_O_0_7_4323.graphml,-3.77852536
4325,Mo2C_100_0_Ti_2_O_0_21_4325.graphml,-3.42573077
4327,Mo2C_100_2_Rh_2_O_0_6_4327.graphml,-4.65871647
4328,Mo2C_100_2_Tc_1_O_0_4_4328.graphml,-4.54035941
4330,Mo2C_100_5_V_2_O_0_11_4330.graphml,-4.94902871
4331,Mo2C_010_1_Os_0_O_0_2_4331.graphml,-2.69603308
4332,Mo2C_101_0_Ir_0_O_0_11_4332.graphml,-1.42091293
4336,Mo2C_100_3_Cu_3_O_0_3_4336.graphml,-3.83051183
4337,Mo2C_100_5_Rh_0_O_0_10_4337.graphml,-4.59986875
4338,Mo2C_100_0_Cu_2_O_0_15_4338.graphml,-3.0557833
4340,Mo2C_101_9_Cd_0_O_0_7_4340.graphml,-4.25486117
4341,Mo2C_001_3_V_1_O_0_5_4341.graphml,-2.07642154
4342,Mo2C_110_1_Zn_0_O_0_9_4342.graphml,-3.65051429
4343,Mo2C_100_5_Cr_3_O_0_2_4343.graphml,-5.17097771
4344,Mo2C_001_4_Ir_1_O_0_7_4344.graphml,-3.41765008
4346,Mo2C_100_5_Nb_0_O_0_16_4346.graphml,-4.37396767
4348,Mo2C_100_0_Pd_3_O_0_8_4348.graphml,-2.88459577
4349,Mo2C_100_2_Zn_1_O_0_21_4349.graphml,-4.36855107
4353,Mo2C_100_2_V_2_O_0_13_4353.graphml,-5.11941684
4355,Mo2C_101_3_Rh_0_O_0_0_4355.graphml,-2.18691447
4356,Mo2C_100_3_Cr_2_O_0_18_4356.graphml,-2.83562811
4357,Mo2C_110_2_Co_0_O_0_3_4357.graphml,-4.18528622
4358,Mo2C_001_4_Ru_1_O_0_10_4358.graphml,-2.85601457
4359,Mo2C_010_3_Ta_0_O_0_7_4359.graphml,-2.95038916
4360,Mo2C_010_2_Fe_0_O_0_0_4360.graphml,-3.16438538
4361,Mo2C_010_3_Zn_0_O_0_2_4361.graphml,-2.88025693
4364,Mo2C_100_5_Os_2_O_0_16_4364.graphml,-4.48121549
4365,Mo2C_110_5_Ag_1_O_0_2_4365.graphml,-2.56890299
4366,Mo2C_100_5_Ta_2_O_0_8_4366.graphml,-4.92332463
4367,Mo2C_010_1_Cr_0_O_0_1_4367.graphml,-3.9162868
4368,Mo2C_100_5_Re_0_O_0_9_4368.graphml,-4.49332972
4369,Mo2C_010_1_Re_1_O_0_7_4369.graphml,-4.24100978
4370,Mo2C_001_4_Ag_1_O_0_10_4370.graphml,-2.56209446
4373,Mo2C_100_2_Cu_3_O_0_20_4373.graphml,-4.89786206
4375,Mo2C_001_0_Nb_1_O_0_5_4375.graphml,-2.85205696
4376,Mo2C_001_4_Pt_0_O_0_3_4376.graphml,-3.00384742
4378,Mo2C_111_8_W_0_O_0_2_4378.graphml,-4.12261774
4379,Mo2C_100_5_Ta_0_O_0_22_4379.graphml,-5.28846512
4380,Mo2C_100_5_Cr_1_O_0_9_4380.graphml,-5.22366725
4381,Mo2C_100_2_Ta_0_O_0_11_4381.graphml,-4.50245615
4382,Mo2C_010_1_Fe_1_O_0_9_4382.graphml,-2.87371869
4383,Mo2C_100_3_Rh_2_O_0_3_4383.graphml,-3.1911494
4385,Mo2C_100_3_Cu_2_O_0_3_4385.graphml,-3.25889407
4386,Mo2C_010_1_Rh_0_O_0_3_4386.graphml,-4.12645711
4387,Mo2C_011_7_Zn_0_O_0_2_4387.graphml,-3.72375082
4389,Mo2C_100_2_Ru_2_O_0_12_4389.graphml,-5.19144404
4390,Mo2C_100_5_Ru_1_O_0_23_4390.graphml,-4.58820208
4391,Mo2C_010_2_Mn_0_O_0_1_4391.graphml,-3.79794474
4392,Mo2C_011_0_W_0_O_0_0_4392.graphml,-4.56965865
4393,Mo2C_111_2_Ag_0_O_0_2_4393.graphml,-3.10168875
4394,Mo2C_101_2_Ir_1_O_0_11_4394.graphml,-3.49763825
4395,Mo2C_001_5_W_1_O_0_3_4395.graphml,-5.07340135
4396,Mo2C_001_5_Cd_0_O_0_2_4396.graphml,-3.9992265
4397,Mo2C_001_3_Pd_0_O_0_2_4397.graphml,-3.73982612
4398,Mo2C_100_1_Co_1_O_0_5_4398.graphml,-2.71244824
4399,Mo2C_011_3_Ni_0_O_0_1_4399.graphml,-4.85463675
4402,Mo2C_101_3_Au_0_O_0_1_4402.graphml,-2.80850188
4403,Mo2C_101_7_Os_1_O_0_6_4403.graphml,-2.32628665
4404,Mo2C_010_2_Cu_1_O_0_7_4404.graphml,-2.39933357
4405,Mo2C_100_2_Nb_1_O_0_6_4405.graphml,-4.82845456
4407,Mo2C_110_2_Ti_0_O_0_0_4407.graphml,-4.59331982
4408,Mo2C_100_2_Cr_3_O_0_19_4408.graphml,-4.62951714
4409,Mo2C_100_0_Tc_0_O_0_22_4409.graphml,-3.51508055
4410,Mo2C_100_5_Pt_1_O_0_16_4410.graphml,-3.69969847
4411,Mo2C_011_4_Cr_0_O_0_1_4411.graphml,-2.99323693
4412,Mo2C_100_2_Ru_0_O_0_17_4412.graphml,-4.58850267
4413,Mo2C_100_3_Cu_0_O_0_18_4413.graphml,-3.38717552
4416,Mo2C_100_5_Cd_0_O_0_19_4416.graphml,-4.42229045
4417,Mo2C_100_4_Mn_0_O_0_6_4417.graphml,-4.82670025
4418,Mo2C_001_1_Au_1_O_0_9_4418.graphml,-2.5048952
4420,Mo2C_111_9_Ti_0_O_0_1_4420.graphml,-3.97022473
4421,Mo2C_111_4_W_0_O_0_3_4421.graphml,-2.79858667
4422,Mo2C_100_5_Fe_0_O_0_17_4422.graphml,-4.34486269
4423,Mo2C_001_4_Rh_0_O_0_7_4423.graphml,-3.69532813
4424,Mo2C_100_5_Fe_2_O_0_22_4424.graphml,-5.29872262
4425,Mo2C_100_0_Pd_3_O_0_23_4425.graphml,-2.80701176
4426,Mo2C_010_1_W_0_O_0_5_4426.graphml,-2.41520845
4427,Mo2C_001_1_Zn_0_O_0_0_4427.graphml,-3.81437699
4428,Mo2C_110_4_Re_0_O_0_2_4428.graphml,-1.94037213
4429,Mo2C_100_4_Co_0_O_0_2_4429.graphml,-2.3922171000000003
4430,Mo2C_110_2_Ni_1_O_0_5_4430.graphml,-4.17943745
4431,Mo2C_010_0_Pd_1_O_0_4_4431.graphml,-3.90110576
4432,Mo2C_100_0_Ta_2_O_0_2_4432.graphml,-3.68114474
4434,Mo2C_010_3_V_1_O_0_6_4434.graphml,-3.14790787
4436,Mo2C_101_9_Ag_0_O_0_5_4436.graphml,-3.55504117
4437,Mo2C_010_2_W_1_O_0_4_4437.graphml,-4.75910683
4438,Mo2C_111_4_Cd_0_O_0_5_4438.graphml,-3.90369118
4439,Mo2C_100_3_Co_0_O_0_18_4439.graphml,-3.55702284
4440,Mo2C_100_5_Ti_3_O_0_20_4440.graphml,-4.51723776
4441,Mo2C_100_0_Re_2_O_0_4_4441.graphml,-3.14066639
4444,Mo2C_010_2_Ag_1_O_0_6_4444.graphml,-4.09939078
4445,Mo2C_110_0_Ir_0_O_0_11_4445.graphml,-3.08726017
4446,Mo2C_010_1_Au_1_O_0_5_4446.graphml,-1.90920705
4447,Mo2C_100_3_Mn_2_O_0_21_4447.graphml,-3.0271817000000003
4449,Mo2C_111_0_Fe_0_O_0_0_4449.graphml,-5.02152861
4450,Mo2C_100_5_Os_0_O_0_11_4450.graphml,-4.11628595
4452,Mo2C_110_1_Zn_0_O_0_2_4452.graphml,-3.72169002
4453,Mo2C_100_2_Ir_0_O_0_3_4453.graphml,-3.44982806
4455,Mo2C_100_2_Ag_3_O_0_15_4455.graphml,-4.99037591
4456,Mo2C_010_2_Re_0_O_0_9_4456.graphml,-3.2526084
4457,Mo2C_111_3_Cu_0_O_0_5_4457.graphml,-2.16423117
4459,Mo2C_010_0_Rh_1_O_0_1_4459.graphml,-3.83570321
4460,Mo2C_110_2_Rh_1_O_0_10_4460.graphml,-3.61355285
4461,Mo2C_100_5_Ta_2_O_0_14_4461.graphml,-5.02734967
4462,Mo2C_001_2_Ir_1_O_0_7_4462.graphml,-3.52863089
4463,Mo2C_100_0_Pd_3_O_0_1_4463.graphml,-3.81043879
4464,Mo2C_100_0_Zn_3_O_0_10_4464.graphml,-4.05839105
4466,Mo2C_100_5_Co_1_O_0_21_4466.graphml,-4.64093754
4467,Mo2C_100_0_Rh_2_O_0_12_4467.graphml,-2.37590818
4469,Mo2C_100_5_Nb_2_O_0_6_4469.graphml,-4.63671214
4470,Mo2C_100_0_Re_1_O_0_19_4470.graphml,-3.53491007
4471,Mo2C_100_2_Mn_1_O_0_10_4471.graphml,-4.40892415
4473,Mo2C_100_2_Au_0_O_0_9_4473.graphml,-4.05106795
4476,Mo2C_111_8_Ni_0_O_0_3_4476.graphml,-3.95909477
4481,Mo2C_101_4_Rh_0_O_0_3_4481.graphml,-2.26959907
4482,Mo2C_010_1_Co_1_O_0_5_4482.graphml,-1.41923861
4484,Mo2C_101_4_Co_0_O_0_11_4484.graphml,-3.56782164
4489,Mo2C_100_2_W_3_O_0_9_4489.graphml,-5.07959372
4490,Mo2C_010_2_Rh_1_O_0_5_4490.graphml,-3.83581191
4493,Mo2C_101_5_Au_1_O_0_2_4493.graphml,-3.73523913
4494,Mo2C_101_9_Fe_0_O_0_11_4494.graphml,-3.46360701
4495,Mo2C_010_3_Cd_0_O_0_9_4495.graphml,-2.17395185
4498,Mo2C_101_1_Mn_0_O_0_3_4498.graphml,-4.19906928
4499,Mo2C_100_2_Zn_2_O_0_18_4499.graphml,-3.77006712
4500,Mo2C_010_1_Ti_1_O_0_5_4500.graphml,-2.36751832
4502,Mo2C_101_3_Pt_0_O_0_1_4502.graphml,-2.57308542
4503,Mo2C_100_2_Os_1_O_0_12_4503.graphml,-4.48337754
4505,Mo2C_010_2_Cu_0_O_0_9_4505.graphml,-2.80541183
4506,Mo2C_100_3_Ni_0_O_0_4_4506.graphml,-5.19708936
4507,Mo2C_100_5_Rh_2_O_0_3_4507.graphml,-3.42160946
4508,Mo2C_100_5_Re_3_O_0_21_4508.graphml,-4.21011836
4509,Mo2C_010_0_Pt_0_O_0_1_4509.graphml,-3.79015537
4511,Mo2C_101_0_Zn_1_O_0_7_4511.graphml,-3.55721524
4513,Mo2C_100_2_Ta_2_O_0_1_4513.graphml,-3.26976088
4514,Mo2C_001_0_Re_0_O_0_1_4514.graphml,-1.73296442
4515,Mo2C_100_0_Re_0_O_0_2_4515.graphml,-3.34070577
4516,Mo2C_101_8_Ru_0_O_0_0_4516.graphml,-3.20835168
4517,Mo2C_101_7_Cr_0_O_0_8_4517.graphml,-3.52732648
4518,Mo2C_100_2_Au_2_O_0_18_4518.graphml,-3.47807911
4519,Mo2C_100_5_Ta_0_O_0_9_4519.graphml,-5.31197704
4520,Mo2C_011_7_Zn_0_O_0_0_4520.graphml,-3.8582171
4521,Mo2C_110_2_Pd_0_O_0_8_4521.graphml,-3.55431849
4522,Mo2C_011_6_Ti_0_O_0_1_4522.graphml,-4.67786434
4523,Mo2C_101_4_Os_1_O_0_11_4523.graphml,-3.61140706
4524,Mo2C_100_5_Co_2_O_0_21_4524.graphml,-5.27285004
4525,Mo2C_001_3_Ru_1_O_0_2_4525.graphml,-3.32129677
4526,Mo2C_001_4_V_0_O_0_3_4526.graphml,-4.96783257
4527,Mo2C_100_0_Cd_0_O_0_16_4527.graphml,-2.68825745
4528,Mo2C_100_2_Nb_2_O_0_16_4528.graphml,-4.30354373
4529,Mo2C_100_2_Zn_0_O_0_19_4529.graphml,-3.89618372
4531,Mo2C_100_5_Nb_0_O_0_2_4531.graphml,-3.4438514
4532,Mo2C_010_1_Tc_0_O_0_3_4532.graphml,-4.18997242
4533,Mo2C_100_1_Os_0_O_0_4_4533.graphml,-4.48412654
4534,Mo2C_100_5_Ti_0_O_0_16_4534.graphml,-4.59227359
4535,Mo2C_101_2_V_1_O_0_4_4535.graphml,-3.18468116
4536,Mo2C_100_3_W_3_O_0_9_4536.graphml,-3.70726201
4537,Mo2C_011_9_Mn_0_O_0_1_4537.graphml,-4.70553358
4538,Mo2C_110_4_Nb_0_O_0_6_4538.graphml,-1.9796922
4540,Mo2C_010_3_Ni_1_O_0_4_4540.graphml,-3.99606916
4541,Mo2C_100_3_Nb_0_O_0_8_4541.graphml,-3.45721965
4542,Mo2C_100_1_Ta_0_O_0_4_4542.graphml,-5.44453267
4543,Mo2C_010_1_W_0_O_0_2_4543.graphml,-3.31039967
4544,Mo2C_110_1_V_0_O_0_7_4544.graphml,-4.69904349
4545,Mo2C_111_6_Ta_0_O_0_5_4545.graphml,-4.08269856
4546,Mo2C_100_3_Ni_3_O_0_9_4546.graphml,-2.98160419
4547,Mo2C_101_4_Ir_1_O_0_3_4547.graphml,-2.07700259
4548,Mo2C_010_1_Re_1_O_0_2_4548.graphml,-2.8171192000000005
4549,Mo2C_100_3_Ru_3_O_0_16_4549.graphml,-3.70619387
4550,Mo2C_100_3_Os_3_O_0_7_4550.graphml,-2.64666803
4551,Mo2C_001_5_Ti_1_O_0_1_4551.graphml,-5.34601754
4552,Mo2C_100_3_Co_0_O_0_8_4552.graphml,-3.65681535
4553,Mo2C_110_5_Cd_0_O_0_2_4553.graphml,-2.41611271
4554,Mo2C_001_1_Os_1_O_0_10_4554.graphml,-2.82849166
4556,Mo2C_100_0_Zn_0_O_0_12_4556.graphml,-1.68640259
4557,Mo2C_100_5_Mn_2_O_0_17_4557.graphml,-4.72454198
4558,Mo2C_101_0_Ru_0_O_0_4_4558.graphml,-1.45624095
4559,Mo2C_100_2_Co_2_O_0_11_4559.graphml,-4.05830982
4560,Mo2C_111_7_Ru_0_O_0_4_4560.graphml,-3.89028394
4561,Mo2C_101_0_Ta_0_O_0_8_4561.graphml,-1.17954673
4562,Mo2C_100_0_Tc_2_O_0_12_4562.graphml,-3.12277072
4563,Mo2C_100_2_Ru_3_O_0_10_4563.graphml,-4.59536659
4565,Mo2C_011_1_W_0_O_0_2_4565.graphml,-5.18023443
4566,Mo2C_100_3_Fe_0_O_0_3_4566.graphml,-3.45401389
4568,Mo2C_001_1_Rh_1_O_0_10_4568.graphml,-2.9039016
4570,Mo2C_101_9_Pt_1_O_0_5_4570.graphml,-3.872291
4571,Mo2C_100_5_Zn_2_O_0_20_4571.graphml,-3.77615035
4572,Mo2C_100_0_Ir_3_O_0_2_4572.graphml,-3.18260262
4573,Mo2C_110_2_Ta_1_O_0_10_4573.graphml,-3.6451859
4574,Mo2C_110_1_Ti_1_O_0_1_4574.graphml,-4.64031467
4576,Mo2C_100_2_Mn_2_O_0_17_4576.graphml,-4.72470055
4577,Mo2C_001_5_Cd_0_O_0_3_4577.graphml,-4.00383279
4578,Mo2C_001_2_Re_1_O_0_0_4578.graphml,-3.74032272
4579,Mo2C_100_2_Ir_1_O_0_13_4579.graphml,-4.09272705
4582,Mo2C_100_0_Mn_2_O_0_13_4582.graphml,-2.9692392999999995
4585,Mo2C_011_3_Ir_0_O_0_0_4585.graphml,-2.02798202
4586,Mo2C_100_3_Ti_1_O_0_5_4586.graphml,-3.54184569
4587,Mo2C_010_2_Os_0_O_0_5_4587.graphml,-3.54148951
4588,Mo2C_101_0_Re_1_O_0_8_4588.graphml,-1.28346104
4590,Mo2C_100_5_Ni_1_O_0_1_4590.graphml,-4.503272
4591,Mo2C_010_2_Ni_0_O_0_8_4591.graphml,-3.3411903
4592,Mo2C_110_5_Cr_1_O_0_6_4592.graphml,-4.62183872
4593,Mo2C_001_5_Ir_1_O_0_6_4593.graphml,-3.76259736
4594,Mo2C_100_5_Pt_3_O_0_1_4594.graphml,-5.11987698
4597,Mo2C_100_2_Co_0_O_0_17_4597.graphml,-4.6153289000000015
4599,Mo2C_101_0_Ir_0_O_0_3_4599.graphml,-2.25136769
4600,Mo2C_100_0_Pd_1_O_0_19_4600.graphml,-2.23077528
4602,Mo2C_100_2_Fe_1_O_0_10_4602.graphml,-4.34241194
4604,Mo2C_101_4_Os_1_O_0_9_4604.graphml,-3.6142201
4605,Mo2C_100_2_Re_1_O_0_22_4605.graphml,-4.65123739
4606,Mo2C_110_0_Ta_0_O_0_2_4606.graphml,-5.00072934
4607,Mo2C_101_0_Cu_0_O_0_4_4607.graphml,-4.04065635
4609,Mo2C_011_7_Os_0_O_0_0_4609.graphml,-3.69488954
4611,Mo2C_101_7_Cr_1_O_0_2_4611.graphml,-4.58985958
4613,Mo2C_100_2_Os_2_O_0_12_4613.graphml,-5.1527545
4618,Mo2C_100_5_W_3_O_0_2_4618.graphml,-3.32854304
4619,Mo2C_001_1_Os_1_O_0_5_4619.graphml,-2.85048494
4620,Mo2C_100_5_Ni_1_O_0_10_4620.graphml,-3.98082357
4621,Mo2C_110_0_Ta_0_O_0_0_4621.graphml,-4.02597473
4622,Mo2C_010_3_Ti_0_O_0_5_4622.graphml,-3.04722527
4624,Mo2C_100_3_Cd_3_O_0_7_4624.graphml,-3.18336717
4625,Mo2C_100_5_Pt_0_O_0_5_4625.graphml,-3.88617612
4626,Mo2C_100_3_Pd_0_O_0_20_4626.graphml,-1.65175762
4627,Mo2C_001_4_Co_0_O_0_5_4627.graphml,-2.63748887
4629,Mo2C_111_3_Rh_0_O_0_3_4629.graphml,-2.21751817
4630,Mo2C_100_3_Mn_2_O_0_7_4630.graphml,-2.95854395
4631,Mo2C_100_3_Ti_0_O_0_1_4631.graphml,-3.46238141
4632,Mo2C_100_5_Cr_2_O_0_1_4632.graphml,-3.48424861
4633,Mo2C_100_3_Ir_3_O_0_20_4633.graphml,-1.3346453
4634,Mo2C_001_1_Ni_1_O_0_4_4634.graphml,-2.67127522
4635,Mo2C_101_0_Cu_1_O_0_7_4635.graphml,-3.70703104
4636,Mo2C_100_2_Os_1_O_0_3_4636.graphml,-3.23506276
4640,Mo2C_100_4_Ag_1_O_0_2_4640.graphml,-3.19457654
4642,Mo2C_101_2_Pd_0_O_0_1_4642.graphml,-3.66645718
4643,Mo2C_100_5_Nb_2_O_0_3_4643.graphml,-3.43817165
